t,point_0_x,point_0_y,x1,y1,x2,y2
129,888.17664,487.7642,1009.2085,780.807,837.14044,614.3098
130,888.76324,487.7726,1017.27637,776.21954,840.8635,615.9143
131,889.2605,488.22415,1028.6996,773.50085,845.3564,619.36383
132,889.2348,488.00894,1039.8641,769.934,848.096,623.90735
133,889.1737,487.83475,1047.3525,764.79614,851.0204,626.8098
134,888.91187,487.9201,1056.5377,760.7497,851.94965,629.69824
135,889.06824,488.19757,1063.8384,756.8934,853.8387,634.8807
136,888.74243,487.88333,1071.7681,748.4506,853.70416,639.26666
137,888.9133,487.85406,1071.9517,747.5757,854.63763,639.5324
138,889.0485,487.80127,1084.3032,740.7465,859.70465,650.6705
139,888.9815,487.8208,1085.2737,739.75726,860.04663,651.08295
140,888.66547,487.6668,1095.3687,729.9095,862.2152,666.443
141,888.66345,487.60886,1102.0336,727.0058,866.5222,674.6753
142,888.5013,487.7253,1102.6682,726.2417,866.52014,674.9196
143,888.88745,487.73328,1108.4901,718.0723,872.54407,692.9146
144,888.661,488.00717,1109.4838,717.248,870.63574,693.33167
145,888.6764,487.8221,1118.9086,710.74274,877.96423,714.2088
146,888.42615,487.9666,1119.1774,709.15424,878.2501,714.5455
147,888.5651,488.19852,1123.9677,704.40894,888.7508,737.9171
148,888.8586,488.1826,1126.7855,702.08246,893.2151,749.85675
149,888.6056,488.3135,1126.9111,700.8119,893.228,749.84235
150,888.5389,487.8716,1128.6346,696.95776,904.99603,776.77356
151,888.29767,487.9258,1128.5935,696.4984,905.16675,777.1516
152,888.552,488.13535,1131.5542,694.9183,920.34424,802.1105
153,888.5482,488.12842,1131.5006,694.42303,920.546,801.7878
154,888.4854,487.83334,1132.497,694.92224,939.0655,829.0094
155,888.41174,487.82095,1132.5831,694.7263,949.0161,841.591
156,888.30023,487.96008,1132.119,694.03217,949.6564,841.7484
157,888.64874,487.68762,1131.3403,695.53534,972.5055,870.0378
158,888.5107,487.81494,1130.2454,695.0606,973.2777,870.4532
159,888.42334,488.01727,1126.5391,699.59436,998.9729,894.7003
160,888.407,487.99118,1125.7454,700.44415,999.9448,895.4532
161,888.6192,487.91687,1121.6981,706.4064,1028.7572,919.18097
162,888.674,487.9432,1120.7235,706.2843,1029.2169,919.30255
163,888.79083,487.88416,1114.2688,713.486,1060.9119,938.6575
164,889.0539,487.8665,1109.368,717.98004,1076.6123,947.1523
165,888.9691,487.90164,1108.0958,718.16956,1076.8644,946.7315
166,888.5838,487.88794,1099.3903,727.7413,1111.5693,959.71136
167,888.555,487.77014,1098.6761,728.086,1112.1095,959.4213
168,888.8068,487.97513,1085.5419,738.2906,1144.2867,962.9504
169,888.8465,488.10257,1077.0826,744.24316,1161.8344,961.125
170,888.82947,488.09543,1076.2959,745.1218,1161.6531,960.6212
171,888.8253,488.26544,1060.1012,757.45154,1191.4028,952.7048
172,888.87305,488.18826,1059.3209,758.0508,1191.9879,951.982
173,888.49146,488.01627,1042.5286,766.68243,1209.5144,933.1233
174,888.5396,487.86545,1042.2653,766.6424,1210.2405,932.46564
175,888.335,487.43716,1023.7396,774.5461,1223.1918,907.4713
176,888.224,487.39108,1023.0019,775.0962,1224.4755,906.84155
177,888.1635,487.38412,999.67584,785.9449,1224.7268,875.46436
178,887.9871,487.3286,993.3255,791.3726,1221.7698,859.86395
179,887.97455,487.2074,992.2607,792.0919,1221.3873,859.0825
180,888.3388,486.77026,970.4306,795.0776,1206.9001,824.9513
181,888.4825,486.7287,969.2535,795.54236,1206.045,824.46106
182,888.5135,487.1513,946.942,798.4242,1188.9799,792.21686
183,888.3996,487.53192,939.13525,799.6134,1177.7937,779.87213
184,888.5102,487.59958,939.96625,802.23804,1177.0859,778.675
185,887.8936,487.56143,918.2316,811.6974,1149.9891,750.84064
186,887.9737,487.46063,915.67676,812.12695,1150.2755,751.326
187,888.1003,487.41318,896.2375,810.9819,1123.609,729.4381
188,888.6673,487.3763,887.1366,811.4801,1108.7855,719.0281
189,888.31866,487.28357,875.5757,808.8887,1095.2614,709.24915
190,888.5791,487.5841,863.895,807.9063,1081.7373,700.1775
191,888.6179,487.9286,855.40454,805.84106,1067.0317,690.2138
192,888.9195,487.4418,843.72186,803.662,1055.7677,683.3703
193,888.5929,487.23697,833.83276,801.546,1040.5427,676.6589
194,888.7429,487.12036,824.538,797.645,1026.162,668.4741
195,888.56494,487.34512,815.89905,795.3934,1014.4993,660.2722
196,888.52734,487.78168,804.6191,793.1724,1000.19836,655.21796
197,888.59106,487.69595,796.54504,790.4397,989.4161,649.4642
198,888.23816,487.6842,787.3164,787.4396,979.6536,643.252
199,888.43365,487.66315,786.972,787.4276,978.94415,642.65173
200,888.3919,487.7355,769.81305,781.2539,958.18115,632.00574
201,888.63214,487.7711,769.13794,780.54083,957.8487,631.8294
202,887.78796,488.1259,751.4772,773.0764,938.7592,622.43054
203,888.2178,488.1878,750.51416,772.57275,938.2447,621.938
204,888.9537,488.11816,736.04364,766.20337,921.74896,612.505
205,888.9362,487.90402,727.1947,761.9843,914.5472,607.66345
206,889.1851,487.9397,726.4259,761.43066,913.97076,607.4374
207,888.8795,487.84464,713.8179,752.5577,901.52936,600.34845
208,888.8748,488.02652,713.5894,751.4998,900.2207,600.90857
209,888.48804,487.76538,700.90674,744.0272,890.3332,592.6344
210,888.87494,487.88394,700.22064,743.16876,890.0692,592.26587
211,888.3638,487.63318,690.8857,736.6666,881.0016,587.7588
212,888.8368,487.78787,690.1724,735.93463,880.5703,587.4484
213,888.0871,487.07196,681.8259,727.5843,872.9626,580.2549
214,888.222,487.60324,677.7618,725.0983,869.2078,578.2216
215,888.53015,487.6886,677.0797,724.4477,868.9365,578.1485
216,888.2388,487.6811,668.22174,718.2969,865.7726,573.8679
217,888.4671,487.81494,666.6316,717.3005,865.90894,574.10706
218,888.20935,487.44537,662.89124,711.95715,862.97015,571.2513
219,887.8071,487.47443,658.85205,709.74115,860.5267,570.6266
220,887.9368,487.57794,657.9322,709.04724,860.4791,570.5571
221,888.146,487.3452,655.52423,704.78455,861.1685,569.9809
222,888.17236,487.3513,654.92596,703.81415,861.2514,570.09143
223,888.007,487.3159,652.8292,701.9303,860.2715,570.5053
224,887.9076,487.5671,652.4735,701.70337,859.3296,570.09503
225,888.04913,487.75894,651.42395,701.2451,861.057,573.0742
226,888.06757,487.60455,651.1014,700.7832,861.19727,573.5238
227,888.42505,487.57227,650.9868,699.5943,862.46906,578.57837
228,888.41455,487.6165,651.53973,699.1476,865.062,581.2205
229,888.2109,487.47458,651.4354,699.1277,865.4498,581.5605
230,888.3719,487.6792,652.1712,701.7665,868.7124,587.88855
231,888.1435,487.38876,652.2395,701.9733,868.897,588.36017
232,887.68634,487.596,654.5026,705.44995,871.61975,594.2979
233,888.15454,487.4229,656.3919,705.94586,876.5841,600.05865
234,887.9586,487.2056,656.9498,706.07214,876.9775,600.62744
235,888.521,487.5096,662.97974,712.0742,881.9725,611.58936
236,888.239,487.2723,663.48615,712.4395,882.1305,611.8215
237,888.5253,487.54153,666.5978,716.2362,893.27966,624.25195
238,888.30804,487.3425,667.00964,716.6148,893.9424,624.62836
239,888.6095,487.57706,672.5026,722.561,903.4645,638.5879
240,888.4231,487.59656,674.0186,724.50354,902.6826,638.68396
241,888.7328,487.80328,683.4668,730.33215,912.67224,654.00696
242,888.2628,487.45294,684.7303,730.9387,912.8821,654.19275
243,888.6859,488.15115,694.09924,737.9772,924.4661,671.89484
244,888.4709,488.12946,699.56226,742.00604,930.77045,680.89264
245,888.1545,487.993,700.5984,742.1399,930.61914,680.6331
246,888.8024,487.9782,712.19086,750.6647,945.79846,703.90674
247,888.5058,487.7678,713.62854,751.0433,945.2881,704.2659
248,888.28955,487.66177,725.81287,759.861,963.82196,727.2099
249,888.7193,487.74942,733.54504,763.1582,970.37555,739.1759
250,888.42786,487.99033,741.35455,767.697,979.52405,750.6906
251,888.0467,487.7137,747.5923,770.9427,986.9648,765.2034
252,888.161,487.8585,757.2877,774.7208,995.7767,778.54065
253,887.99835,487.5186,764.47095,779.6832,1002.7822,793.6475
254,887.66064,487.64386,773.6476,783.58765,1010.3472,808.42224
255,888.0766,487.37405,782.10785,786.21014,1016.441,824.4161
256,887.7862,487.75058,789.74554,789.5695,1023.86053,840.2114
257,887.8284,487.61334,802.02966,791.7411,1029.916,856.2632
258,888.0236,487.8686,811.4226,794.90875,1032.2043,873.69476
259,887.8201,487.8802,812.59,793.8332,1031.9282,874.76587
260,888.359,487.56888,832.6665,800.767,1042.427,909.3613
261,888.13525,487.63354,833.63416,800.4037,1042.7903,910.296
262,888.6351,487.38864,854.02985,803.66864,1045.893,940.42316
263,888.72156,487.04834,865.8559,810.326,1045.6503,956.342
264,888.28455,487.2437,864.75195,810.5294,1045.4941,956.60516
265,888.5247,487.52023,895.98236,809.4021,1038.0966,988.99695
266,888.46576,487.5688,895.8919,809.49445,1037.9056,989.3788
267,888.4238,487.54193,924.92676,807.2473,1025.4656,1010.7989
268,888.3602,487.45218,933.9318,802.58386,1014.9755,1019.4024
269,888.3016,487.47595,935.781,801.425,1014.9454,1019.68506
270,888.0546,487.2717,956.59357,795.1017,992.8181,1026.2479
271,888.05963,487.30615,959.04095,795.3876,992.04926,1026.8419
272,887.93774,487.31,985.25934,789.26575,969.4628,1020.88605
273,888.38385,487.28168,997.1973,787.0839,955.55817,1016.0757
274,888.2584,487.1349,997.8527,787.536,955.41565,1015.97784
275,888.3667,487.1874,1018.2513,776.036,934.0577,992.86194
276,888.24,487.042,1020.66223,775.90027,933.8234,991.6962
277,888.6808,487.33826,1039.5643,768.73804,916.17816,966.6081
278,888.68494,487.2618,1040.9872,769.32306,915.2514,966.444
279,888.9099,487.67975,1055.866,759.6738,902.5685,937.9021
280,888.7124,487.74677,1056.6727,759.1385,903.1161,938.1489
281,888.791,487.89804,1072.2119,749.6684,891.43066,903.5453
282,888.7585,487.8571,1073.2524,749.4894,890.8301,903.0158
283,888.4925,487.49048,1080.7538,738.522,881.4289,868.3999
284,888.4931,487.68088,1086.9077,735.9742,879.89435,850.5152
285,888.4703,487.6582,1088.3461,736.44403,879.78564,849.8833
286,888.17883,487.76663,1097.5214,727.6744,878.45605,816.71875
287,888.2481,487.7652,1099.1769,727.9085,878.32324,816.1679
288,888.4665,488.0798,1105.5607,721.1615,877.91174,786.62317
289,888.79425,488.09323,1109.4838,717.4884,878.55756,772.1431
290,888.83813,488.13663,1110.3373,717.3968,878.48755,771.54095
291,889.038,488.01596,1116.4214,712.54126,878.97516,742.43445
292,889.0725,488.08395,1117.2318,712.9649,879.0271,741.63434
293,888.5297,488.0766,1120.5007,709.1313,879.7688,716.24176
294,888.6534,488.14926,1121.0039,709.29034,879.8168,715.628
295,888.6842,488.14624,1123.4382,706.2352,881.3762,693.04224
296,888.504,488.14917,1125.0122,704.9604,882.34033,680.2511
297,888.64984,488.11728,1125.2081,705.2429,882.5962,679.6865
298,888.51624,488.03784,1125.9629,703.34296,885.865,660.8225
299,888.6014,488.07297,1125.7643,703.8935,886.69183,659.9995
300,888.6152,488.0335,1124.5303,703.5279,889.3413,642.4461
301,888.6696,488.00812,1124.054,704.1662,889.9163,641.6026
302,888.1308,487.9515,1123.0293,704.71313,894.0657,628.427
303,888.1366,488.04083,1121.3417,706.26697,895.8708,623.4198
304,888.14417,488.00006,1121.1437,707.04565,895.6531,623.0968
305,888.2444,488.0018,1119.2222,709.8432,897.31177,609.9754
306,888.4468,487.94815,1118.6395,710.5911,897.4803,609.2918
307,888.79596,487.94858,1114.1708,715.4996,899.41864,600.5912
308,888.9511,487.92236,1113.4249,716.4828,899.5547,599.98975
309,888.6058,487.7292,1107.7286,721.3295,900.99286,592.46405
310,888.27295,487.72665,1104.1621,723.42206,902.66614,590.16425
311,888.28156,487.6182,1100.3468,726.0277,902.46014,587.1522
312,888.2153,487.63065,1094.4441,730.1511,902.71783,584.6839
313,888.2425,487.8082,1090.7052,735.64465,903.41394,583.2569
314,888.33276,487.7208,1085.9971,738.38275,902.5004,582.1187
315,887.9593,487.88605,1079.0112,741.5625,900.08624,582.4076
316,888.4608,487.7187,1072.874,746.3231,899.5239,580.6671
317,888.2634,487.79935,1068.9897,751.14294,898.0309,580.58716
318,888.52814,487.55368,1061.9851,754.52094,895.63434,580.3348
319,888.30444,487.63333,1055.5686,759.1082,893.4587,580.60114
320,888.5335,487.66916,1045.9775,763.05334,889.62494,580.4473
321,888.60986,487.91318,1039.4708,765.8396,887.491,581.0161
322,888.7179,487.91266,1038.8446,766.6614,887.29297,580.94086
323,888.50726,488.02756,1025.412,776.031,880.2509,582.4673
324,888.4324,488.05093,1015.9475,779.6771,875.56165,583.4808
325,888.5732,487.96802,1014.66254,780.3969,875.2131,583.46545
326,888.49585,487.89413,1014.4895,780.69403,875.0427,583.36835
327,887.8313,487.7898,989.6643,788.8276,860.48114,586.05585
328,888.3291,487.2259,979.96606,792.08026,852.3734,586.64935
329,888.5418,487.18268,979.5487,792.6661,852.38403,586.79175
330,888.04626,487.33356,959.36334,796.52924,837.9813,588.13806
331,888.42596,487.2574,957.1416,796.73926,837.3275,588.11865
332,888.3661,487.66037,939.0294,799.4727,822.44244,589.2954
333,888.7869,487.56085,936.86096,800.24524,821.50616,589.1221
334,888.30164,487.44797,920.3031,807.4661,806.5468,589.7167
335,888.1159,487.6402,907.7068,807.5946,798.1011,589.35803
336,888.2301,487.75363,906.2564,807.02136,797.2924,589.25037
337,887.74634,487.59433,885.10657,807.31067,777.9337,589.51514
338,887.97656,487.5249,883.8826,806.8916,777.3005,589.42346
339,888.0888,487.41135,864.6899,805.1118,757.27216,587.8231
340,888.2141,487.33994,863.6683,804.2742,756.4934,587.70984
341,888.0623,487.3129,845.3505,801.50604,733.25275,585.4342
342,888.1532,487.25546,845.0029,800.48596,732.3551,585.51184
343,888.6539,487.10016,826.9327,797.92285,710.55066,584.4971
344,888.43604,487.2699,815.53375,797.32086,698.76855,584.5159
345,888.47565,487.27002,815.0364,796.85504,699.0712,584.2503
346,887.90405,487.20782,799.703,793.4018,670.8651,582.5628
347,888.14575,487.20065,799.0345,792.0066,670.21466,582.60925
348,888.3732,487.37823,782.66486,787.62665,644.6924,583.54974
349,887.9225,487.70056,774.05005,787.3841,631.3814,585.357
350,888.1152,487.574,773.55347,786.53796,630.6463,585.70746
351,887.83997,487.69128,759.5272,778.15436,605.42194,588.936
352,887.89246,487.83615,758.5177,777.4779,603.8781,588.70715
353,887.7421,487.67892,743.5896,772.9458,577.4209,592.9299
354,887.8598,487.6377,742.5397,771.2489,577.11835,593.32056
355,888.018,487.50027,731.5349,767.10583,548.644,601.801
356,888.1984,487.46735,731.1169,765.2594,548.5432,602.06287
357,888.28235,487.41235,722.0213,757.9084,522.8689,614.1033
358,888.42505,487.37918,720.578,755.25977,522.36395,614.5585
359,888.6861,487.3533,712.2205,750.1649,502.154,629.61285
360,888.2251,487.6806,709.2312,749.33,491.26547,638.4405
361,888.3568,487.70218,708.0301,748.0142,491.33774,638.3568
362,888.4544,487.53952,700.4688,742.2188,473.30417,661.0142
363,888.6095,487.66074,699.5748,741.16797,473.344,660.8388
364,888.5939,487.31546,690.9671,735.5434,456.86288,685.9797
365,888.76404,487.3506,689.3262,733.83417,456.3982,685.9008
366,888.5757,487.8978,683.56335,730.3549,447.00128,714.8087
367,888.741,487.89508,682.90015,729.4005,446.34537,714.5498
368,888.0713,487.39804,675.1799,724.87787,442.67896,743.17804
369,888.31885,487.10156,671.5692,723.2823,442.16702,758.98224
370,888.38635,487.14185,670.5108,722.83606,442.44354,758.7901
371,888.3913,487.0071,666.8118,717.60596,445.70413,790.85974
372,888.15393,487.05148,666.004,715.9154,450.92538,806.1334
373,888.22296,487.0724,665.57855,715.16876,458.67883,822.78406
374,888.099,487.3089,663.21277,713.72406,467.504,838.28204
375,888.01874,487.02563,660.6963,711.2362,478.90518,852.0744
376,888.27594,487.50146,660.3712,709.3811,491.37784,866.4698
377,888.45703,487.55563,658.26227,707.63226,503.96286,878.09344
378,888.15063,487.47638,657.7567,707.11707,519.65283,892.3253
379,888.13824,487.49246,656.6124,706.09375,537.94055,900.8392
380,888.0083,487.48746,656.7075,705.8487,555.1992,911.1725
381,888.2564,487.56268,657.24115,707.6378,573.1104,920.0912
382,888.2928,487.62262,657.264,707.89966,591.8692,927.32385
383,888.18396,487.59344,657.01196,708.45233,592.2266,927.63684
384,888.36224,487.72302,663.16516,713.83704,630.17816,938.2172
385,888.48425,487.6255,663.02795,713.8259,630.19806,938.4172
386,888.5806,487.49036,667.63904,716.6373,671.1834,946.1893
387,888.73737,487.6086,668.7069,720.77515,692.5203,949.3877
388,888.38965,487.4525,668.93427,721.72974,692.77155,949.5375
389,888.5362,487.64,677.28436,726.80444,731.6261,951.0816
390,888.1938,487.48273,678.7256,727.793,731.8905,950.8149
391,889.0003,487.76508,687.2137,734.2145,772.67505,951.91693
392,888.7717,487.72247,689.3576,736.3828,773.1157,951.88837
393,888.9911,487.8931,699.8582,743.10315,806.88074,950.5712
394,889.05664,487.76874,700.37585,744.35815,807.62103,950.1226
395,889.21216,488.05713,713.9371,753.00037,844.92267,947.32214
396,889.05396,487.6019,721.8551,758.06616,861.84894,947.8264
397,889.0642,487.48532,723.0123,759.1728,862.3422,947.42957
398,889.20514,487.93683,738.20105,767.9017,895.10394,943.2992
399,889.1883,487.77493,740.0751,769.88696,895.62463,942.6176
400,888.2719,487.5297,759.15045,775.6303,926.80835,940.43097
401,888.4641,487.61475,768.4278,780.0349,942.4899,939.68884
402,888.5766,487.54727,768.21564,781.4813,943.27075,939.42474
403,888.00256,487.24948,789.4414,787.0278,971.08185,939.229
404,887.74945,487.17218,790.0666,788.82776,972.20074,939.01886
405,888.20135,487.3404,811.88434,794.18744,997.8838,938.2363
406,887.9627,487.22192,813.09326,795.4505,998.70654,938.3908
407,888.3005,487.208,832.7507,800.1658,1023.7691,939.1211
408,888.1306,487.31406,832.2625,801.9254,1025.0356,939.94086
409,888.18243,487.5942,858.74664,803.2434,1048.3287,943.34546
410,887.98334,487.6188,859.60596,803.00195,1048.6414,943.8068
411,888.3338,487.4016,883.23175,805.6323,1071.5791,949.13934
412,888.63477,487.44302,896.19806,806.70764,1081.3722,951.99713
413,888.54297,487.46472,897.9492,806.257,1082.0271,952.1458
414,888.3681,487.58493,922.90436,806.85284,1102.0785,956.77374
415,888.2635,487.58603,924.6178,805.5258,1102.486,957.0756
416,888.3759,487.84503,947.8599,796.28357,1118.349,963.16693
417,888.5119,487.39957,959.8972,793.0553,1125.142,965.4883
418,888.3524,487.36975,961.36115,791.89856,1125.7449,965.86176
419,888.05145,487.17963,984.05084,786.63245,1137.1476,969.6399
420,887.7688,487.15573,986.8317,785.28937,1137.7147,969.9558
421,888.2461,487.33276,1010.7787,781.0895,1147.1377,972.9379
422,888.1281,487.37,1012.36194,779.93024,1147.2708,973.1149
423,888.38086,487.12732,1034.1608,771.0332,1151.9747,973.0459
424,888.13184,487.23572,1034.9713,769.74554,1151.4391,972.8781
425,888.45526,487.6466,1054.8986,760.0561,1153.2175,971.1855
426,888.4417,487.70532,1062.699,752.55756,1153.8745,968.37714
427,888.5119,487.70267,1064.2489,751.57465,1153.7396,968.23724
428,888.4649,488.04056,1079.928,741.7787,1153.1753,963.3439
429,888.44556,488.13055,1082.9949,740.9734,1152.6128,963.06
430,888.25446,487.28632,1100.0725,729.3173,1152.076,955.25
431,888.3606,487.59097,1101.7876,728.71436,1151.5092,954.92456
