t,point_0_x,point_0_y,x1,y1,x2,y2
110,877.53784,455.17917,560.5792,456.5147,687.3018,663.1248
111,876.8794,454.7836,559.95496,422.119,654.58594,647.042
112,877.328,454.9219,560.9598,422.21375,654.36176,647.0258
113,877.51935,455.5283,564.1559,390.09174,618.2919,625.4941
114,877.68677,455.5432,564.50433,389.9536,618.2241,625.5517
115,877.3871,455.1386,572.1776,362.1739,579.7214,602.9412
116,877.4725,455.2635,572.39526,362.26413,579.4864,602.99713
117,877.5414,455.56015,575.9313,350.26242,562.9922,590.403
118,877.74835,455.56967,576.70166,349.81317,562.9749,590.2284
119,877.46094,456.0136,581.2931,327.89627,524.26245,563.0105
120,877.8167,456.12393,582.3444,328.25034,523.34094,562.3768
121,877.75836,456.0997,592.53955,309.88617,488.3345,527.2768
122,878.0694,456.11578,596.0081,301.5588,473.39462,507.94467
123,878.1006,456.21454,596.4949,301.45776,473.18518,508.19278
124,878.0582,456.0149,602.9463,288.18512,444.74722,469.37976
125,878.14056,456.07245,604.00104,288.18127,444.58676,469.50754
126,877.8708,455.90076,609.7602,278.04352,418.1652,422.60132
127,877.941,455.9852,610.2901,278.0624,418.52725,422.80933
128,877.9557,455.89072,613.34686,271.0633,399.1257,377.99243
129,878.07404,455.8903,613.66833,270.8505,398.67935,377.79764
130,878.04553,456.08777,616.8474,265.30063,384.11526,332.12308
131,878.21515,456.30353,618.2478,264.82886,381.52356,308.4333
132,878.2225,456.21454,620.4208,264.39792,378.23425,287.5754
133,878.15204,456.29916,621.17285,264.35126,378.4105,265.87192
134,877.9638,456.25095,621.03754,264.4984,377.9486,242.00087
135,877.852,456.25754,621.2851,264.46927,379.4608,221.38055
136,877.9373,456.1686,620.0664,265.58517,384.29562,205.3082
137,878.0707,456.33777,619.3045,266.48563,391.99246,185.54767
138,878.0997,456.3647,616.1469,267.98495,394.86627,166.01175
139,878.06287,456.17065,613.14545,271.42502,401.97635,151.46802
140,877.9604,456.02505,612.07007,275.25504,411.52005,134.47665
141,877.86786,455.88702,609.8614,277.62494,424.5243,123.06597
142,877.7896,455.8477,609.4673,277.73373,424.922,122.678734
143,877.9751,456.0012,605.57385,285.68057,448.17523,102.24807
144,877.869,456.01727,600.33167,289.05112,462.97852,94.82676
145,878.0242,455.99216,600.04553,289.04132,462.1775,94.417496
146,878.31274,455.80182,596.1686,300.58038,490.46628,83.540146
147,878.24176,455.73407,595.8934,300.88785,490.4461,83.15097
148,877.95764,455.82657,591.63525,312.6238,522.27905,79.37818
149,877.7816,455.70544,591.2504,312.83276,522.52527,78.9013
150,877.9304,455.8619,583.9209,326.9194,559.0952,87.06617
151,877.91223,455.4943,580.85504,333.06384,576.3424,92.886894
152,877.9363,455.37375,581.112,333.86902,576.4992,92.372826
153,878.2397,455.53317,578.03754,350.46222,609.9553,114.00066
154,878.0943,455.52136,577.5404,350.3752,609.6726,113.87558
155,877.7866,455.85547,573.24414,366.90643,641.089,139.12695
156,877.56775,455.70807,571.79535,367.05292,641.61304,138.77847
157,877.56525,455.57785,566.4747,388.8307,673.42035,173.33043
158,877.3279,455.40167,565.81726,389.3177,673.86255,173.20999
159,877.49414,455.2044,563.9454,409.66513,704.5677,213.41537
160,877.4276,455.13034,563.2051,410.3881,703.6235,213.2006
161,877.71857,455.54828,561.71173,432.75653,729.7695,263.227
162,877.5737,455.44928,561.2582,433.22577,729.81683,262.96063
163,877.63403,455.21835,560.73145,456.68777,754.84064,315.18906
164,877.4985,455.20377,560.86755,469.0175,765.7813,343.6533
165,877.337,454.98758,560.8397,468.9882,766.50555,343.63947
166,877.1328,455.01028,563.2807,497.38406,785.5808,406.09634
167,877.0194,454.9776,563.16547,497.04965,785.62506,406.24847
168,877.03674,454.968,569.4587,525.11005,805.0198,462.15665
169,877.8459,455.2935,572.6888,542.1009,809.98663,492.10437
170,877.8013,455.31662,573.5857,541.5995,809.0607,491.65106
171,877.5031,455.24823,582.49066,572.6765,825.62665,559.0383
172,877.34955,455.21463,583.238,571.5547,825.67926,559.29987
173,877.6405,455.3502,599.7008,605.98517,839.5802,625.73676
174,877.58093,455.32526,601.0564,605.78796,839.6027,625.8163
175,878.4668,455.2892,620.4617,637.8697,853.57245,693.82794
176,877.6662,455.68445,630.5599,654.4643,859.1223,731.28156
177,877.7404,455.7286,630.0023,653.87756,858.7501,731.1386
178,877.68335,455.47147,659.8778,683.5489,868.3933,801.0126
179,877.5973,455.4576,660.95703,684.087,867.6524,802.20917
180,878.1356,455.79465,695.4352,711.9595,871.66016,866.568
181,878.00934,455.70245,697.3432,711.8693,870.0478,867.75635
182,877.6429,455.61923,737.37616,733.9677,862.17566,929.5578
183,877.5905,455.62753,739.82404,733.6298,860.8696,930.28217
184,877.4179,455.21384,784.05035,754.4669,844.22156,979.8729
185,877.62,455.23892,783.88196,754.56494,844.3149,979.9689
186,877.647,455.15933,836.83215,763.92883,817.5016,998.33606
187,877.37006,455.20776,862.4919,770.16943,804.1616,996.86993
188,877.4489,455.16418,862.8345,769.96545,803.56256,996.7418
189,877.4054,455.6213,917.2824,766.50836,786.7604,965.0402
190,877.4293,455.61087,919.27637,766.27277,786.4684,965.64746
191,877.4407,455.36606,966.78467,754.528,784.7225,910.85016
192,877.65674,455.46063,968.78094,754.41187,785.2821,912.29584
193,878.0096,455.66266,1013.3692,738.838,801.62024,844.5411
194,878.1769,455.65405,1033.0521,728.1534,810.45557,811.7078
195,877.8514,455.53558,1053.4137,716.98456,824.45636,774.5832
196,877.98035,455.50894,1069.8955,706.163,837.06854,742.5904
197,878.19434,455.71475,1086.9684,692.0662,852.117,710.802
198,878.79565,455.91742,1104.1652,678.1258,866.9295,676.02234
199,878.6833,455.62817,1117.8611,664.4487,881.2764,644.937
200,878.9864,455.6649,1131.7146,648.1222,897.1056,615.9329
201,878.7933,455.85867,1143.4081,632.3266,912.82794,582.0671
202,878.7319,455.73358,1153.3408,615.1714,924.29877,551.2092
203,878.733,455.8299,1164.3954,599.4524,940.4629,517.93286
204,878.94507,455.7649,1170.8236,581.86487,953.39386,489.54172
205,878.2902,455.91882,1176.6058,564.93634,965.6322,463.75916
206,878.3999,455.7722,1176.1815,563.72064,966.9108,461.27512
207,877.7232,455.8733,1189.6495,532.807,991.498,407.9067
208,877.6173,456.01547,1192.3967,516.12103,1002.9777,377.63977
209,877.69806,455.8368,1192.3108,516.055,1003.93115,376.87375
210,877.9017,455.97717,1198.5646,487.09763,1026.8922,323.88303
211,877.97296,455.87167,1197.0452,486.03394,1026.5776,323.00845
212,878.08105,455.94388,1197.5386,457.3999,1051.7635,273.6276
213,878.1755,455.81552,1196.7937,457.0683,1052.032,273.51544
214,877.75464,455.5804,1198.7102,434.38647,1078.6769,227.05861
215,877.93945,455.47525,1197.5636,433.30402,1080.4834,226.14844
216,877.74255,455.8043,1196.1937,411.09247,1105.8025,185.75522
217,877.89417,455.76385,1195.49,400.7056,1120.4186,168.605
218,877.9913,455.74753,1194.0892,399.63257,1120.6211,168.3017
219,878.10364,455.55115,1191.3175,377.64978,1148.6903,140.07306
220,878.1303,455.57986,1189.9072,376.3386,1149.1782,139.43375
221,878.0138,455.458,1184.669,359.27213,1179.259,116.50399
222,878.0253,455.51013,1183.2274,358.0101,1179.713,115.923775
223,878.28534,455.44205,1180.8274,343.81857,1211.8995,103.07946
224,878.22235,455.59805,1179.997,343.21094,1212.1122,102.23766
225,878.37054,455.60132,1175.5515,328.0816,1242.1696,93.78217
226,878.72687,455.77902,1170.1733,321.02,1257.11,91.8666
227,878.6491,455.8096,1168.1677,319.60117,1257.228,91.710365
228,878.8571,455.8754,1165.3962,308.90146,1285.0651,96.75601
229,878.84265,455.83234,1164.3464,307.70746,1285.6791,96.69829
230,878.5595,456.06854,1160.5311,298.76254,1311.3188,106.72698
231,878.60394,456.11713,1159.1405,297.96957,1311.9984,106.65077
232,878.5866,456.08588,1154.1545,289.682,1330.4711,124.57455
233,878.3151,456.03674,1152.9171,286.17624,1343.4869,131.60214
234,878.37854,456.18716,1152.0162,285.54068,1343.963,131.63724
235,878.2184,455.86688,1148.4568,278.90314,1359.0247,158.77313
236,878.2187,455.93774,1147.3315,278.03348,1360.028,158.75755
237,878.2999,456.03763,1145.9376,275.52084,1373.2285,186.32246
238,878.2821,456.13068,1145.2161,274.63406,1373.7036,186.4853
239,878.34204,456.08105,1143.1655,273.40863,1380.2963,220.33478
240,878.34906,456.19803,1143.0476,272.81842,1381.3448,220.43556
241,878.1584,456.22815,1143.2286,273.54108,1389.5814,256.19812
242,878.30023,456.1229,1143.991,273.76416,1390.1095,276.4112
243,878.2481,456.13345,1144.2817,272.88776,1390.6487,277.31073
244,878.3183,456.19022,1145.6195,275.95715,1389.3059,315.5645
245,878.2186,456.13617,1146.4281,275.27365,1389.4017,316.71777
246,878.117,456.10074,1148.0479,279.423,1385.5535,357.3327
247,878.00366,456.00226,1149.1666,278.94174,1385.7,358.49338
248,878.03735,456.01636,1152.5402,287.97574,1373.2081,401.23843
249,878.07697,456.02625,1153.856,287.6975,1373.751,401.71948
250,878.551,456.06592,1159.5214,298.23285,1360.0424,441.23474
251,878.452,456.00928,1161.7383,297.7634,1359.8217,442.17218
252,878.3909,455.8581,1165.7654,309.45197,1339.1688,482.72333
253,878.66895,455.69537,1169.6954,315.3306,1329.7367,504.8455
254,878.76117,455.69345,1173.6848,324.14984,1314.7418,522.94025
255,878.8997,455.90192,1178.3678,333.779,1302.4308,542.5666
256,878.5756,455.42334,1180.876,344.15143,1286.8041,559.1718
257,878.62317,455.47284,1183.398,354.48254,1273.8422,579.6209
258,878.4112,455.57004,1186.6896,365.6818,1259.8135,595.724
259,878.37115,455.30457,1191.2235,376.24097,1244.0717,611.629
260,878.31714,455.58826,1194.5105,390.31097,1228.9064,628.0051
261,878.2913,455.54553,1195.2618,402.57068,1212.8167,644.74414
262,878.00665,455.94473,1197.1375,419.07742,1198.7948,658.24884
263,878.16406,455.8722,1197.6881,434.32782,1183.4707,674.2229
264,877.7535,455.5712,1199.109,449.4507,1169.1835,685.98926
265,877.75146,455.64365,1200.3179,449.83716,1168.9265,686.07825
266,878.02814,455.56363,1197.2837,480.90848,1140.4081,716.0464
267,877.9243,455.6536,1198.5593,481.77347,1139.1317,715.9651
268,878.0634,455.59702,1191.4003,518.9592,1111.6366,743.4712
269,877.9648,455.5765,1192.1007,520.3809,1110.5022,743.67584
270,877.8846,455.80362,1178.8295,555.9729,1084.7551,773.16614
271,877.857,455.56418,1173.8345,578.12915,1071.7269,789.01306
272,877.8557,455.61124,1174.7223,579.6635,1071.6987,789.90027
273,877.8718,455.58893,1175.882,580.1605,1071.6663,789.96576
274,878.1548,455.6238,1141.5726,632.5782,1029.448,840.5028
275,878.662,456.04926,1127.0366,651.9677,1016.26874,857.68634
276,878.6715,456.1675,1128.1833,651.4075,1016.16125,857.9175
277,878.8788,455.76782,1094.4838,684.78357,989.5136,894.2722
278,878.88495,455.85812,1093.5382,684.50946,989.3291,894.9496
279,878.2677,455.82068,1059.2999,713.0984,964.9568,930.513
280,878.0284,455.8469,1057.4385,712.6523,964.43054,930.55554
281,878.19214,455.89923,1011.76154,739.1526,939.31366,961.903
282,878.06586,455.83466,986.355,749.8525,930.2971,975.90955
283,878.24133,455.80008,984.7185,749.0686,929.45087,976.0673
284,877.9651,455.89703,936.1878,761.3289,910.92957,997.6704
285,878.00085,455.9593,931.8597,760.31055,910.5012,997.819
286,877.988,455.65704,882.22327,765.26074,896.57,1005.74475
287,878.0793,455.55765,877.6121,766.471,896.45764,1005.72986
288,878.02716,455.38788,829.7029,764.1241,879.9879,996.1173
289,877.8049,455.39362,801.1205,758.69275,868.555,986.0838
290,877.7175,455.38263,799.48944,758.6698,869.3096,985.2916
291,877.46136,455.5405,748.8072,740.42194,846.98785,958.37616
292,877.5479,455.57678,747.75006,739.9279,847.47955,958.40814
293,877.444,455.86298,703.5411,716.7945,818.6941,922.6333
294,877.8788,455.69092,683.9447,703.1242,805.53925,907.1138
295,877.98785,455.62027,683.5768,702.5967,805.3984,906.80975
296,877.4502,455.4852,648.3172,670.24146,776.9016,871.1031
297,877.545,455.458,646.18646,669.8677,776.7057,871.1617
298,877.76135,455.09644,616.63043,635.42267,744.1953,838.473
299,877.91187,454.96198,616.73114,635.1098,744.1127,838.84503
300,877.8923,455.55524,594.51434,596.90515,711.9534,806.43243
301,878.11774,455.46277,594.63086,595.7715,711.89484,806.61316
302,877.4243,455.62738,576.1005,557.24634,678.679,777.4948
303,877.75104,455.60394,576.70776,556.16693,677.77856,777.7479
304,877.8447,455.73178,564.5678,520.1997,642.8128,749.9278
305,878.1213,455.3393,563.12646,500.7451,625.36285,734.94556
306,878.30164,455.27676,563.1173,500.11536,624.9179,735.0276
307,877.5695,454.97504,560.1981,464.5103,590.84924,707.2125
308,877.6567,454.95233,560.75793,464.39597,590.1529,707.056
309,877.18933,455.0734,558.3792,433.86356,554.28217,674.01385
310,877.4175,455.0715,559.0805,433.61334,553.80237,673.8958
311,877.01996,454.64285,562.16907,403.13638,516.3809,638.82556
312,877.4544,454.83395,562.11066,403.92993,515.65344,638.30066
313,877.7887,455.39838,565.2715,379.1919,478.9079,600.3104
314,877.85736,455.4439,569.6615,367.86923,462.85773,579.7698
315,877.944,455.39987,571.55194,367.89032,462.3726,580.24023
316,877.9118,455.76236,577.5549,348.01895,431.43317,538.90356
317,878.24646,455.65488,579.3742,339.8516,418.8205,515.16846
318,878.186,455.6489,581.41925,332.41028,406.60516,492.82373
319,878.1741,455.63107,584.3654,325.2926,395.7249,470.02164
320,877.95605,455.60815,588.4795,320.06882,385.0125,446.67035
321,878.0675,455.56787,591.5134,314.10876,377.92014,421.00836
322,878.06036,455.7405,592.6487,309.93787,368.48834,391.75262
323,877.9307,455.71716,593.5813,307.53915,361.73358,369.66025
324,877.9345,455.5893,594.15894,303.50192,356.41556,344.05148
325,877.95404,455.45865,596.2761,300.3444,354.96817,319.6709
326,877.827,455.44702,597.5159,299.64975,354.26868,297.29492
327,877.84143,455.42416,597.7108,300.1792,355.31763,297.21432
328,877.79706,455.64664,598.31146,298.4974,360.4338,253.0071
329,877.88965,455.74722,599.1614,297.7004,365.19382,227.01086
330,877.9409,455.74994,599.4051,297.99023,366.18765,226.8222
331,877.9204,455.84268,598.6675,297.59152,378.2612,187.7588
332,877.9538,455.80255,598.45276,297.91165,379.42447,187.97464
333,878.1028,455.87357,597.76996,300.19882,400.16653,156.2626
334,878.1683,455.90356,596.1223,303.35498,414.3151,141.21803
335,878.1623,455.8197,595.78516,303.65564,414.836,141.14058
336,877.8757,455.9165,592.7537,310.08496,443.59787,117.574745
337,878.00183,455.89224,592.9041,310.0259,442.93427,117.47818
338,878.34064,455.9624,590.1932,318.3039,475.31793,102.89367
339,878.2455,455.90155,589.6708,318.32315,475.66528,102.36952
340,878.24005,455.96045,585.50836,326.04105,512.6557,94.210495
341,878.0805,455.87555,584.2699,326.2935,512.8791,93.535934
342,878.23517,455.93933,580.3733,335.04395,551.0579,95.939926
343,878.0798,455.8312,579.7286,335.1118,551.61694,95.451805
344,878.1932,455.58435,577.27686,346.68475,590.6113,105.94148
345,878.2407,455.6193,577.5534,346.76834,589.972,105.87965
346,878.10187,455.75137,574.44543,360.22128,626.2135,126.71344
347,877.8869,455.41763,573.4336,367.5278,644.2976,139.0432
348,877.6927,455.2933,572.2062,367.57855,644.389,138.6115
349,877.9478,455.85013,566.46564,385.3203,681.4504,172.46515
350,877.7135,455.66803,565.67303,385.6784,681.1064,172.37703
351,877.6233,455.1595,564.0006,400.94525,713.2518,212.99452
352,877.4815,455.06012,562.96814,410.851,726.8186,235.35489
353,877.46436,455.07712,563.19836,411.31845,726.04047,235.05399
354,878.14935,455.27673,562.6512,429.826,752.9235,286.86514
355,877.9489,455.11707,562.1999,430.39264,753.3243,287.38483
356,877.9309,455.29172,561.9244,450.03522,778.8144,343.10486
357,877.67645,455.09012,561.4239,450.44678,777.9168,343.26123
358,877.4968,454.98712,562.1325,471.51257,791.0103,403.56384
359,877.47174,454.86975,561.9898,471.60223,791.425,404.52646
360,877.54956,455.00797,564.3756,497.97513,804.66534,466.03577
361,877.56165,455.043,564.3208,497.54736,804.45245,466.09457
362,877.659,454.8673,568.9559,524.24603,814.159,535.62134
363,877.57837,455.32156,572.22437,540.2659,814.3704,568.46985
364,877.4617,455.26205,572.5769,539.58673,813.2874,568.7593
365,877.9218,455.07858,581.3097,569.20776,817.0046,638.1097
366,877.8426,454.99506,581.7017,568.9302,816.1473,638.562
367,878.1123,455.1749,596.79767,601.1455,816.49286,707.4825
368,877.6953,454.9108,596.2315,600.79065,817.078,709.0561
369,877.67285,455.00146,613.9053,632.3314,807.722,781.733
370,877.9328,455.6676,626.52344,648.5831,802.7416,814.3356
371,877.9113,455.6476,625.6994,648.24725,802.2926,814.5305
372,877.7847,455.24466,655.1122,677.0995,784.6973,875.5296
373,877.73206,455.19873,657.8477,678.13904,783.40314,875.7342
374,877.81055,455.36978,688.53094,707.47595,762.6687,932.03094
375,877.70953,455.309,691.0621,708.0964,761.68195,932.19855
376,877.44073,455.32535,732.44147,732.6367,726.5115,966.4321
377,877.9641,454.9277,757.17755,744.6151,710.0303,972.1835
378,877.7377,455.1947,778.6742,751.89557,696.61176,971.22125
379,877.9445,455.05365,805.76465,761.2592,684.23145,960.4977
380,877.94464,455.12552,831.8984,762.9526,678.5168,945.9713
381,877.8101,455.05026,857.08344,767.5422,678.09717,922.83453
382,877.7301,455.21143,880.07556,767.0964,682.5401,896.50354
383,877.5567,455.36282,904.9194,767.6028,690.2462,870.4198
384,877.65356,455.65588,927.7069,763.45734,702.07465,839.2375
385,877.4783,455.7146,950.5591,756.9424,720.5106,808.0065
386,877.56586,455.55475,972.14746,751.55695,741.03973,778.57733
387,877.71564,455.47424,991.7665,743.94855,758.90656,747.70746
388,877.7653,455.43408,992.5366,743.50653,758.9012,748.6127
389,877.92645,455.51538,1033.6709,727.175,803.9846,686.4135
390,877.9498,455.40662,1034.6117,726.0703,804.24005,687.32587
391,878.1116,455.4163,1069.8153,705.20135,849.5199,630.1841
392,878.3017,455.54285,1070.1014,704.1264,850.6706,633.0678
393,878.7644,456.00958,1103.9507,675.37494,892.9468,581.703
394,878.59076,456.07812,1118.2997,663.6757,912.5166,549.61414
395,878.70996,455.94363,1117.7574,664.18445,912.6502,548.9227
396,878.5962,455.48257,1141.4159,632.3054,945.7069,500.00793
397,878.6671,455.3405,1140.9495,632.08887,947.66943,499.0713
398,878.7546,455.7237,1161.37,602.00995,979.1202,447.59836
399,878.9389,455.59555,1161.5853,601.1044,980.76294,446.34323
400,878.1117,456.04254,1175.3574,568.1472,1012.1509,400.88873
401,878.05176,455.87833,1180.2314,552.51385,1027.289,375.4873
402,878.11395,455.87842,1179.8634,551.6715,1026.9956,374.49695
403,878.0811,455.97775,1188.3699,522.994,1055.6935,327.76297
404,878.11945,455.81036,1188.2098,522.4782,1056.2936,327.12094
405,877.855,455.79468,1194.3699,493.3793,1086.5247,284.33704
406,877.994,455.56985,1193.023,491.86713,1087.2399,282.98926
407,877.6262,455.5256,1196.6365,465.9832,1118.8544,241.12173
408,877.877,455.39996,1198.7026,455.60535,1136.168,222.9776
409,878.07214,455.26068,1197.5974,454.87024,1136.1407,222.92355
410,877.8701,455.6872,1199.2329,432.4799,1168.0397,190.2245
411,877.9106,455.7005,1198.1134,431.41025,1169.0326,189.73625
412,877.7894,455.47784,1197.6653,410.74643,1201.7742,166.65678
413,877.77637,455.47974,1196.0698,408.58664,1202.8363,165.8129
414,877.99963,455.51907,1194.4253,388.3954,1235.257,150.20981
415,878.07214,455.55197,1192.7087,386.73297,1235.7428,149.5536
416,878.1363,455.45834,1188.8685,367.51242,1268.7319,140.06207
417,878.4166,455.54947,1185.3745,361.64276,1283.6847,140.40349
418,878.47375,455.6209,1184.0381,360.4769,1283.3966,140.41139
419,878.3074,455.6356,1181.547,345.8765,1313.45,142.41602
420,878.3102,455.62256,1180.2308,344.79428,1313.591,142.31618
421,878.0899,455.59238,1177.242,332.7025,1339.678,152.5206
422,878.06854,455.5846,1175.6697,331.43973,1340.505,152.43628
423,878.25854,455.5267,1170.1298,319.79575,1360.9604,168.06088
424,878.2245,455.60974,1169.3966,319.62338,1361.4767,167.61024
425,878.40857,455.5123,1166.5636,310.4361,1378.4796,193.34819
426,878.29535,455.70966,1163.9806,307.657,1383.7993,207.2818
427,878.2849,455.8264,1162.8982,306.4237,1384.4706,207.34392
