t,point_0_x,point_0_y,x1,y1,x2,y2
33,889.50055,419.45578,1188.1545,299.11084,1158.0652,536.8527
34,889.6038,419.5213,1191.031,314.19168,1158.9337,550.0508
35,889.40765,419.5725,1192.1956,314.7974,1158.751,550.4296
36,889.24603,419.88794,1194.6038,331.01807,1156.664,565.86176
37,889.07294,419.8189,1196.3672,331.64987,1156.2294,566.2227
38,889.37054,420.0964,1201.7529,351.97263,1156.3553,584.2471
39,889.21204,420.19333,1202.5684,352.19507,1155.7389,585.03845
40,889.0604,419.97955,1204.6404,376.02814,1156.1724,607.24927
41,888.961,420.05405,1205.2784,376.40195,1156.2981,607.2548
42,889.4825,420.27542,1204.8029,401.05557,1156.0063,631.4608
43,889.3482,420.26636,1205.1964,401.72485,1155.6346,631.6926
44,889.5555,420.52505,1206.9353,415.51108,1157.0793,644.8725
45,889.4831,420.4539,1202.832,443.5981,1154.8328,671.21423
46,889.3266,420.51044,1202.1539,443.70627,1155.1207,671.5393
47,889.2513,420.33612,1197.8182,475.13565,1154.1417,703.2647
48,889.14594,420.26602,1196.9594,474.51627,1154.7589,704.64404
49,889.28015,420.33163,1191.4373,491.46103,1154.2173,719.5977
50,889.4132,420.0997,1181.382,524.0228,1152.1375,754.17285
51,889.3521,420.10358,1178.7203,523.9352,1152.59,754.542
52,890.2381,420.29645,1169.9873,557.396,1153.5333,788.3479
53,890.0734,420.2319,1168.7268,557.0822,1153.8451,788.3687
54,890.0549,420.1933,1169.015,557.0571,1154.0286,788.3612
55,890.13556,420.25684,1150.5336,594.1832,1155.2095,823.32294
56,890.25195,420.16165,1136.8545,609.7937,1154.5151,840.44916
57,890.36554,420.33133,1135.8724,609.58966,1154.8146,840.4746
58,890.34406,420.4568,1110.5432,641.53937,1153.2245,870.87225
59,890.3108,420.31046,1109.3179,641.3337,1153.6179,871.5664
60,889.396,420.2401,1074.1573,674.05,1152.4263,892.9458
61,889.2998,420.2516,1054.1814,685.294,1150.2267,899.5014
62,889.279,420.02167,1051.7311,685.2691,1149.8778,899.7887
63,889.3148,420.05994,1010.8752,706.876,1142.5865,906.4931
64,889.1927,419.81262,1007.6902,707.06714,1141.748,906.5089
65,888.9742,419.80975,958.55334,720.45825,1124.346,901.26117
66,889.2548,420.04013,955.5615,723.33344,1124.2112,900.6135
67,888.4949,419.53873,902.4405,729.8347,1101.536,886.784
68,888.7107,419.50696,881.5542,730.6065,1085.9059,878.36865
69,889.1816,419.7101,860.3976,729.7449,1067.9552,871.67126
70,888.9507,419.46387,837.561,727.9752,1049.4728,862.69025
71,888.9725,419.51312,814.9116,725.56647,1030.0256,852.9557
72,889.0828,419.45746,790.0564,717.66864,1010.4832,843.6917
73,888.86035,419.44492,768.0206,711.3283,987.6978,836.09235
74,888.7095,419.76596,750.8202,702.5883,965.9139,829.92426
75,888.78,419.60788,729.6026,691.92645,941.35223,819.94476
76,888.8346,419.72696,711.14734,682.0956,920.91754,814.5832
77,888.26404,419.16174,694.2616,671.5539,897.8235,808.84344
78,888.32855,418.82632,677.58734,659.28687,874.10876,804.3189
79,888.3907,418.72836,677.2942,657.1503,873.1982,804.39325
80,887.89056,418.9387,646.9372,628.9729,829.08325,794.92755
81,887.9043,418.90378,645.19055,628.2457,828.90485,795.1511
82,888.41095,419.40137,619.9472,596.59937,779.1399,785.5703
83,888.29706,419.14584,609.3651,582.2242,753.23883,778.455
84,888.3929,419.13574,609.5087,580.5931,752.5047,778.7347
85,888.6792,419.449,596.33624,550.08746,699.43567,767.1321
86,888.9368,419.40305,597.4111,548.1101,698.9746,767.40125
87,888.7029,419.59344,582.4607,520.3366,645.5953,750.8931
88,888.7638,419.6043,579.32007,506.47192,616.6527,741.82196
89,888.8692,419.40622,579.53217,506.16385,616.33765,742.1294
90,888.6275,419.85324,573.24304,483.15057,557.2995,714.6807
91,888.68225,419.87643,573.04254,482.493,556.8301,715.1467
92,888.7888,419.32327,567.2229,459.51773,500.50836,681.81537
93,888.5643,419.3067,566.5689,449.73892,469.6581,665.46954
94,888.69147,419.31238,566.9962,449.34903,470.00455,665.4389
95,888.39233,419.3334,564.4175,432.98996,416.45328,613.38965
96,888.54126,419.37677,565.01996,433.42355,416.35358,609.86926
97,888.1349,419.0679,564.78076,421.51334,374.68967,557.6877
98,888.41895,418.95227,564.1533,412.6364,341.49902,492.60406
99,888.51746,418.98685,564.97296,412.80402,343.0518,492.62515
100,888.489,418.98383,564.4175,407.89288,327.82544,424.92596
101,888.6234,419.02356,564.651,408.10468,328.5315,425.31165
102,888.72754,419.10745,564.8207,405.31714,325.83527,395.7263
103,888.64844,418.9063,565.30536,404.52863,333.86694,321.98532
104,888.69867,419.02728,565.7325,404.90372,332.5943,324.72232
105,888.6871,419.1903,564.6955,404.30237,364.63098,273.29065
106,888.80237,419.23145,564.7397,404.54083,363.77603,273.32736
107,888.7283,419.03528,564.5307,405.23056,382.54742,248.94283
108,888.76105,419.0218,564.6835,405.3608,382.08838,248.21269
109,888.7913,418.98322,565.36865,408.28918,424.78674,209.33574
110,888.75226,418.9919,565.21643,408.73047,425.5488,209.5334
111,888.70825,419.0866,565.66394,411.36636,473.7759,183.3165
112,888.5609,419.0198,564.68024,411.36496,472.98758,184.33307
113,888.5549,418.99557,565.0467,413.13135,533.6175,171.15932
114,888.744,419.20734,565.52313,417.60852,564.59076,169.55461
115,888.69244,419.15622,565.02014,417.9967,565.255,169.72688
116,888.7862,419.1076,565.2988,421.78513,621.1351,181.76178
117,888.6169,418.99426,565.11566,421.97443,620.6347,181.97148
118,888.5749,418.82233,565.67206,426.34213,676.1275,204.34323
119,888.503,418.98117,566.5668,429.81314,700.8159,221.27231
120,888.2461,418.91754,565.8933,430.19156,698.7452,221.22417
121,888.7814,419.19318,566.40186,435.62067,744.51404,266.9057
122,888.72437,419.1093,565.6852,435.78052,745.3795,266.5616
123,889.01465,419.04272,567.80804,444.05893,778.1626,321.27386
124,888.78876,418.9788,567.4022,444.30267,779.017,321.26022
125,889.1992,419.42358,568.50305,450.06473,806.11536,388.2869
126,888.80365,420.06012,570.1368,456.676,814.77924,420.64978
127,888.527,419.9445,570.3051,456.7801,814.95416,419.9688
128,888.3539,419.57523,571.2498,468.4045,816.38007,490.95334
129,888.2823,419.45932,572.8042,475.26477,810.8636,525.86505
130,888.2525,420.07382,573.99634,482.84607,803.4639,560.5186
131,888.40283,419.9426,576.1756,490.54703,793.6687,596.6682
132,888.6075,419.64734,578.3196,499.64435,782.20654,631.10156
133,888.65826,419.67004,581.37683,510.60574,766.4238,663.46063
134,888.47473,419.60648,586.6666,521.1564,748.98535,695.7566
135,887.94147,419.85077,593.1558,533.34674,729.84705,726.45795
136,888.0281,419.61493,595.69586,542.6064,710.673,750.3842
137,888.559,419.20776,600.7844,556.3249,686.1189,773.48987
138,888.2773,419.29868,608.432,569.3824,662.1974,797.9536
139,888.2664,419.25,615.42267,584.24304,637.65704,815.80835
140,888.1428,419.21378,618.5417,585.8524,637.4544,816.1067
141,888.34033,419.6645,634.2608,613.9873,586.7394,837.6741
142,888.2923,419.54395,637.0574,614.3336,586.2763,837.7135
143,887.8313,419.12985,662.5844,644.0239,541.9168,835.7218
144,887.8268,418.82825,678.62494,658.667,526.57983,827.4316
145,887.9804,418.7,682.0348,660.5361,526.1262,827.61017
146,888.45325,419.27136,716.7934,682.644,506.2137,791.1616
147,888.38715,419.1195,719.38684,685.0799,506.34973,790.3867
148,887.97205,419.09482,754.0219,702.9569,519.03656,742.6021
149,888.73584,419.16846,771.41693,710.74133,534.2997,716.131
150,888.6763,419.06873,772.2182,712.1353,534.8229,715.1331
151,888.55115,418.75375,812.00366,723.02893,583.8132,669.08386
152,888.33417,418.8806,814.2121,725.49646,584.3874,669.3879
153,888.33624,418.9034,847.70233,726.32184,641.09796,625.2885
154,888.59973,418.90564,849.2963,728.3955,640.7044,624.6209
155,888.44385,418.62823,880.8271,729.67145,707.5562,584.714
156,888.2952,419.00015,903.4745,732.99097,741.69574,569.6477
157,888.26483,418.9849,904.5595,733.11914,741.7904,569.52954
158,888.40326,418.93112,904.668,733.8758,742.1072,569.52783
159,887.8978,418.87576,963.44586,721.6319,842.31445,522.85065
160,888.39484,418.76224,978.75574,719.3343,875.656,508.95026
161,888.6898,418.64645,978.805,719.3878,875.2109,508.6513
162,888.5875,418.84518,1014.6275,702.1628,939.35565,478.1746
163,888.86774,418.88693,1015.1548,702.7049,940.4022,477.36438
164,888.9615,419.69055,1045.1929,687.4661,1004.1035,452.03064
165,888.6835,419.45355,1061.1884,678.77686,1036.3359,439.41525
166,888.7938,419.4113,1060.9806,678.9154,1038.5096,438.45285
167,888.8817,419.42587,1089.9534,658.7136,1106.1332,415.78293
168,888.8962,419.36053,1089.698,660.2712,1105.5594,414.29932
169,889.3667,419.52927,1115.3679,636.0926,1169.4982,399.36444
170,889.648,419.52643,1114.3357,635.93005,1169.5774,399.07663
171,889.3239,419.5117,1133.9574,612.3051,1233.3721,389.66034
172,889.4184,419.53592,1132.4668,611.2001,1234.0879,389.5854
173,888.77045,419.47827,1152.4214,583.83777,1292.9762,384.87698
174,888.8015,419.42038,1151.7283,583.21124,1293.2224,384.02
175,889.25446,419.48254,1167.2267,558.98425,1353.1112,397.79385
176,889.3938,419.0479,1171.4714,545.5716,1377.9342,404.95737
177,889.68774,419.0,1170.2628,544.42566,1378.97,405.60156
178,888.9236,419.02707,1184.7227,520.1747,1412.7871,428.08783
179,889.0352,418.96298,1183.5853,518.4589,1414.1243,429.20444
180,888.8084,419.43628,1191.8984,490.41605,1437.3237,462.25446
181,888.96466,419.38077,1194.8038,478.6611,1441.8126,483.28278
182,888.8807,419.2643,1194.7463,476.87146,1442.86,484.87955
183,888.90234,419.64282,1197.8297,450.68182,1434.9617,522.35834
184,888.70917,419.67953,1197.8248,448.2238,1435.8234,523.0604
185,889.0566,419.7219,1201.814,425.91885,1415.6569,558.1786
186,888.8674,419.83813,1204.9111,423.9643,1415.0175,558.64764
187,889.11755,419.5795,1205.6216,407.81885,1373.1362,587.5434
188,889.0602,419.7581,1207.3322,406.1712,1372.2522,587.9309
189,889.10876,419.89767,1205.7874,391.37463,1324.003,606.1765
190,889.331,420.15262,1205.8323,386.67175,1297.4153,612.66956
191,889.41907,419.991,1206.1426,381.35992,1267.643,615.4727
192,889.1199,420.13705,1205.1097,377.34244,1236.6934,617.0131
193,888.9878,420.08792,1205.32,375.43652,1205.773,615.8821
194,889.24225,420.19806,1205.5126,373.18484,1176.1788,610.6737
195,889.0884,420.10086,1204.7201,372.01453,1145.2671,603.728
196,888.9444,420.19272,1204.3611,371.8335,1118.5785,593.94135
197,888.8329,420.01743,1206.5529,373.69275,1089.9974,582.09924
198,888.775,419.99164,1206.4352,376.5062,1061.8964,568.109
199,888.803,420.12643,1206.6761,379.59497,1038.9183,549.665
200,888.633,419.9557,1206.6096,384.8394,1016.4672,531.28766
201,888.9094,420.04636,1208.9054,391.09506,999.9814,511.7429
202,889.30505,420.10678,1208.0978,397.50067,985.86456,490.63806
203,889.315,420.10883,1208.1594,398.02756,985.00305,489.57278
204,889.338,420.36334,1208.0023,411.97458,968.13116,437.50592
205,889.2881,420.43936,1208.2145,412.60156,967.9472,436.28314
206,889.49744,419.89868,1207.1447,429.01697,970.7695,392.2476
207,889.1028,419.7283,1206.502,438.12454,973.80695,370.91708
208,889.06305,419.61798,1206.0647,439.08194,972.7972,371.6454
209,889.09784,419.61682,1204.3761,458.18134,999.63715,332.719
210,889.0664,419.8665,1202.7893,458.7331,999.6775,332.44315
211,889.0596,419.95062,1197.5,480.3341,1039.616,304.22757
212,888.9435,420.09644,1196.5554,480.99713,1039.7174,304.34525
213,888.79895,419.77423,1189.7527,502.3367,1088.7816,290.33636
214,888.47314,419.55612,1187.9812,512.7264,1115.6384,289.09027
215,888.3894,419.566,1186.4982,512.885,1116.0714,288.58377
216,889.1588,419.45615,1179.3091,537.65564,1170.576,299.9514
217,889.27136,419.4806,1178.3859,537.5647,1170.2648,300.05817
218,889.4603,419.29834,1169.0713,559.1238,1228.4844,325.96902
219,889.354,419.22418,1164.7485,570.65234,1252.3708,346.33743
220,889.3093,419.25,1163.2782,571.24457,1252.7283,345.53647
221,889.6381,419.4382,1150.7446,590.5816,1297.5934,393.85074
222,889.44086,419.4049,1149.1014,591.0568,1298.9489,393.97662
223,889.6907,419.72604,1139.9987,609.30835,1339.4844,466.8512
224,889.5116,419.74872,1139.3035,609.2498,1342.2739,468.9967
225,890.03015,420.01913,1123.1365,625.2886,1363.0444,552.3511
226,889.89,420.16254,1122.5599,624.9496,1362.8405,553.5539
227,889.4437,419.86624,1106.6583,638.95984,1353.2328,631.84674
228,889.40814,419.86087,1106.84,639.1395,1351.867,633.7341
229,888.9884,419.5676,1096.5602,653.5146,1327.3131,724.1421
230,888.93835,419.44952,1095.77,653.77826,1315.5485,743.6029
231,889.50323,419.552,1084.6213,666.59357,1265.3743,819.4567
232,889.16425,419.67984,1076.528,671.5477,1224.577,857.95966
233,889.2763,419.7361,1076.8353,671.4679,1224.0358,859.37054
234,889.3482,419.17984,1061.3241,682.7366,1132.9313,905.68134
235,889.34955,419.27173,1060.8174,682.87994,1132.6156,906.1755
236,889.37415,419.81113,1041.1506,694.56354,1031.7969,926.73334
237,889.20715,419.71164,1030.1389,701.08875,976.43774,923.5453
238,889.1608,419.592,1030.0907,701.3286,971.9628,921.5443
239,888.82904,419.52518,1005.0084,711.8162,885.6446,909.5106
240,888.84326,419.40244,1004.124,712.4131,880.6965,905.924
241,888.5886,419.00516,968.1575,718.7627,790.2132,864.5749
242,888.7537,419.15372,950.8931,726.37335,755.32587,840.2074
243,888.84827,419.08252,950.4137,726.43317,754.63495,840.1197
244,888.7245,419.1173,913.2281,732.8183,692.90466,787.898
245,888.7469,419.08945,912.7986,733.83154,692.1422,787.3719
246,889.2079,418.98074,874.00574,734.4885,643.33905,735.44055
247,889.34155,418.9641,873.9439,733.58734,642.79443,734.4037
248,888.83124,418.975,834.62115,729.0407,606.7974,686.2012
249,889.00287,419.43976,816.2979,725.9948,589.19806,664.06866
250,889.0577,419.38635,815.242,726.11035,588.7182,662.9876
251,889.078,419.53738,776.4027,716.13403,558.8179,620.6058
252,889.1075,419.4283,774.6671,715.26086,558.7341,619.68494
253,889.21106,419.88858,740.2259,696.5198,529.36127,581.198
254,889.01025,419.91052,720.1414,685.4163,515.04474,558.71045
255,888.78424,419.6164,703.9797,673.3388,503.331,540.51294
256,888.6719,418.84445,686.1535,664.2965,488.92923,523.4906
257,888.1777,419.0033,670.13293,648.6766,474.63358,506.91733
258,887.95514,419.36096,656.93634,636.0706,463.6336,491.81744
259,888.0196,419.51727,645.26227,622.12244,452.6657,477.45267
260,888.15814,419.36362,633.5789,607.8373,440.86246,462.41824
261,888.753,419.85266,622.0632,591.0761,428.72397,449.09946
262,888.7619,419.6442,613.57477,576.89484,417.53375,436.96484
263,888.1037,419.2907,606.5772,563.14075,407.4292,426.5782
264,888.12634,419.31317,607.7254,561.5262,406.14798,426.14044
265,888.1228,419.58054,593.30774,533.8607,385.41272,407.6264
266,888.16797,419.9588,584.91064,515.8751,376.95908,397.87665
267,888.2795,419.96335,584.2061,514.69495,376.3501,397.9821
268,887.76996,420.11145,577.9832,489.1829,360.51624,384.21808
269,888.287,419.7512,574.0965,475.32632,352.6961,377.2645
270,888.3998,419.76724,573.9984,474.62482,351.95868,377.388
271,888.61224,419.3975,569.4225,448.2342,342.4473,367.9671
272,888.735,419.4184,569.399,447.47345,341.54422,367.55377
273,888.24347,419.32867,566.5729,423.692,335.29904,365.62213
274,888.39124,419.33353,565.9267,422.6349,335.02298,366.2308
275,888.36096,419.6218,565.5889,399.7972,331.7006,363.49658
276,888.8022,419.28497,566.66705,389.92914,331.80325,363.48926
277,888.7676,419.35245,566.0566,388.849,331.8367,364.4343
278,888.1179,419.1246,568.34247,370.51373,333.43484,366.23727
279,888.0401,419.12213,568.1719,369.36047,333.80847,367.16565
280,888.47595,419.7767,569.84454,353.76596,337.4003,370.62912
281,888.59015,419.7647,569.3137,352.95306,337.17926,371.61774
282,888.51605,419.67844,573.8912,341.83633,342.8225,379.272
283,888.54,419.75903,574.2771,340.9291,344.113,380.58218
284,888.77264,420.09515,579.0865,331.07645,351.83405,389.6357
285,888.78284,420.2821,580.92285,325.0392,355.64026,396.70544
286,888.74347,420.3143,580.41455,324.41165,355.73157,397.30655
287,888.8317,420.3344,583.1752,318.0816,365.71997,408.1854
288,888.66254,420.24478,582.17035,317.33014,365.76443,407.29977
289,888.7501,420.29578,581.9166,310.90903,376.80914,421.49637
290,888.8373,420.32623,580.6105,310.3024,377.52478,422.01166
291,888.81085,420.10867,581.3282,307.60422,390.13925,438.51096
292,888.7714,420.07205,580.4659,307.2258,390.75546,438.6581
293,888.9243,419.94086,581.0579,307.4647,402.80606,455.39288
294,888.983,419.7415,581.569,307.65976,411.89267,465.0727
295,888.9178,419.69275,581.0393,307.36865,412.54736,465.34338
296,888.84784,419.79843,580.9402,310.8495,426.6483,482.14502
297,888.9685,419.76746,579.8389,310.37845,426.3575,482.42023
298,888.85205,419.92957,579.9886,317.76715,441.22595,502.7556
299,888.5964,419.7199,579.39105,320.72235,450.18295,514.81085
300,888.56305,419.67035,577.5744,320.4924,451.11194,515.1797
301,888.6752,419.9119,577.36615,330.8264,468.24625,536.84595
302,888.579,419.7861,575.33966,330.82077,469.27124,537.21356
303,888.34155,419.6617,573.67053,341.96884,486.13776,557.0416
304,888.16974,419.639,570.8509,342.52573,487.42734,558.02325
305,888.4168,419.75043,568.88544,356.29333,506.7013,580.89087
306,888.4309,419.7323,566.631,356.3953,507.8999,581.13025
307,888.4741,419.17633,567.3879,373.11444,526.0302,603.81146
308,888.86066,419.29132,567.58624,383.4986,536.256,614.9699
309,888.73126,419.22333,566.5869,384.11743,537.4561,615.0349
310,888.61536,419.43417,565.79987,404.92145,557.93665,637.6381
311,888.34906,419.28995,564.481,405.30545,559.6535,637.16736
312,887.81177,419.19598,566.9101,429.395,579.73804,661.16406
313,888.54364,419.22232,568.0043,442.4581,588.5835,672.0152
314,888.4898,419.3693,568.9288,455.75363,597.05743,685.3602
315,888.40674,419.81903,571.02216,467.75516,608.4908,697.39923
316,888.30774,419.74292,570.3809,467.9155,609.5451,697.0441
317,888.15125,420.03036,579.4163,498.70282,627.56635,725.66205
318,887.93427,419.66565,586.4274,513.29034,639.32544,738.45197
319,887.5201,419.55792,592.45154,529.3876,649.9749,751.4613
320,887.0819,419.71613,598.4473,545.7111,658.9533,768.42316
321,887.8192,419.7239,605.4657,562.0668,668.054,783.3369
322,888.006,419.3258,613.7752,579.7333,677.31494,799.0617
323,887.89966,419.53116,624.3032,593.4591,686.3812,814.6126
324,888.37604,419.80942,636.6835,609.12994,696.77167,829.8451
325,888.6735,419.89722,650.9031,625.09784,706.1568,846.94604
326,888.4211,419.77823,651.09576,624.585,706.5228,847.3828
327,888.1642,419.29214,676.5765,655.82635,722.7081,878.2937
328,887.9617,419.6375,691.351,670.28516,730.93243,893.8973
329,888.10724,419.5758,692.8669,670.84216,731.07465,894.06854
330,888.9782,419.12454,728.79205,692.07715,746.56226,920.52
331,888.72626,419.08783,731.34454,692.62585,746.4918,921.038
332,888.4976,418.95596,769.1347,710.7674,760.557,940.8437
333,888.68463,419.06668,790.0981,718.6106,768.2722,949.3768
334,888.3705,419.0224,791.58734,719.80896,768.29553,949.3277
335,888.5283,418.53168,830.1755,728.3734,785.2293,953.87476
336,888.35547,418.59702,834.4341,730.2757,785.6384,953.40857
337,888.3015,418.05203,878.5556,732.3328,803.2733,950.54895
338,888.4311,418.05658,879.2959,733.83673,802.93134,949.8364
339,888.8278,419.23947,929.61035,727.7562,829.0633,936.0854
340,888.71423,419.03876,953.48944,724.5144,844.90814,928.40137
341,888.7948,419.02524,957.053,726.0333,844.9926,928.09204
342,888.4546,419.17426,995.9317,710.9651,873.86206,908.26166
343,888.50146,419.21655,999.02454,711.1814,874.55347,907.26324
344,888.6992,419.04996,1038.092,693.5641,906.97943,883.0672
345,889.0798,418.8947,1040.1727,693.14056,906.81445,882.96796
346,889.1637,419.6533,1078.8507,668.7066,941.86847,860.0526
347,889.47,419.59308,1096.4685,652.8745,962.75055,848.1458
348,889.68445,419.56677,1096.1024,652.877,963.7591,848.10474
349,889.73364,419.70877,1121.4532,624.3738,999.2559,823.9542
350,889.8217,419.69006,1121.1659,623.3618,1000.4372,824.0526
351,889.04706,419.1492,1145.9044,594.0123,1039.1614,802.31573
352,889.0766,419.34415,1154.3605,578.69696,1058.9778,793.29614
353,889.453,419.2348,1153.8461,578.1175,1058.9617,793.61304
354,889.49695,419.32486,1170.3619,544.7922,1099.5414,774.0957
355,889.78625,419.22842,1168.4319,543.1428,1100.8024,774.58154
356,889.44653,419.3619,1181.1621,515.65546,1144.3315,754.13025
357,889.10645,419.30838,1185.1799,499.5883,1163.9663,741.9998
358,889.1568,419.23346,1183.7979,497.99762,1164.8574,742.1135
359,889.30066,419.50302,1195.0522,475.1481,1207.927,719.6811
360,889.3536,419.48953,1195.3922,474.7415,1210.7946,719.7619
361,889.1262,419.89258,1199.8032,452.33667,1252.7006,691.9254
362,889.3504,419.9357,1198.5312,451.33167,1253.5764,691.86774
363,889.5698,419.61713,1204.1586,432.24777,1299.1412,657.4381
364,889.8189,419.52185,1202.1859,431.41107,1299.2542,657.1596
365,889.2515,419.6389,1204.8005,414.5336,1335.6674,620.6863
366,889.3263,419.5676,1205.2906,406.7702,1356.6143,601.77826
367,889.60034,419.62302,1203.8878,405.9317,1357.5154,601.2185
368,889.4307,419.8611,1205.5215,394.686,1390.8783,556.66284
369,889.58997,419.88217,1205.2693,394.17963,1391.3822,556.6333
370,889.2771,419.89932,1205.4597,385.87094,1418.161,507.78906
371,889.31104,419.97443,1204.7422,385.6767,1418.6964,507.2359
372,889.3146,420.10422,1205.5067,380.55325,1435.5466,462.39218
373,889.3368,420.13797,1205.1384,380.65466,1436.1713,461.3192
374,889.0831,419.88348,1204.5748,378.28265,1448.3602,408.91177
375,889.22595,419.9537,1205.5375,378.24982,1450.8816,385.46198
376,889.0129,419.8,1205.4325,379.21857,1447.9811,364.3509
377,889.2253,420.07266,1206.9971,379.89258,1447.9567,339.4604
378,889.1034,419.99597,1205.9012,381.67862,1436.5387,315.7285
379,889.1143,420.0735,1206.3624,382.87247,1431.9567,296.227
380,889.1417,420.28632,1206.1849,386.39557,1421.3115,276.6547
381,889.12225,420.243,1205.6097,389.78995,1407.4229,260.77222
382,889.05566,420.06604,1206.3458,393.679,1394.0087,243.88045
383,889.14264,420.0344,1207.2659,398.79807,1379.7635,229.83734
384,889.0306,419.82782,1207.2183,402.08728,1363.0867,218.8853
385,889.02936,419.72635,1206.8832,406.90085,1346.2662,208.06456
386,889.5404,419.75305,1207.1427,411.9145,1327.5681,201.33884
387,889.459,419.73065,1207.855,412.79663,1327.3672,201.3931
388,889.4568,420.1387,1205.742,422.71008,1284.7457,195.65079
389,889.373,419.93823,1206.7021,423.90457,1284.3385,196.08713
390,889.3147,420.09433,1205.1676,435.90155,1242.0067,198.13959
391,889.1505,419.74515,1205.1262,442.3563,1220.4362,200.97325
392,889.0466,419.58862,1206.391,443.7819,1219.5685,201.04182
393,889.3355,419.8605,1204.0529,457.1373,1177.9431,219.01503
394,889.3369,419.92804,1204.6599,457.66794,1177.9801,219.1747
395,889.4485,420.14642,1198.7997,473.7141,1135.8667,243.69958
396,889.4041,420.14368,1200.0472,474.8741,1135.2996,243.78664
397,889.2761,419.85608,1194.5026,490.4772,1094.0166,277.3002
398,888.9974,419.96118,1191.5558,499.15042,1073.2595,295.27484
399,888.87555,419.78564,1192.558,499.71704,1073.0277,295.37198
400,889.4441,419.68066,1186.8717,518.60785,1033.8151,336.92932
401,889.3993,419.7123,1187.4353,518.211,1033.4131,336.00348
402,889.23944,419.5939,1177.0,540.6253,999.0878,384.23898
403,889.08417,419.5281,1169.9988,550.1703,980.73303,410.0729
404,889.0316,419.5886,1170.2948,549.7773,980.1006,410.6857
405,889.87695,419.62674,1160.7697,573.4472,952.4088,465.29016
406,889.7697,419.66266,1160.6791,573.585,950.22095,467.04062
407,890.13776,419.4028,1143.5288,596.54694,926.2758,522.465
408,889.91925,419.3554,1141.5941,595.75867,923.1543,521.6255
409,889.57367,419.63757,1126.516,621.3938,902.2534,582.20966
410,889.60944,419.5395,1117.471,631.14514,886.5192,611.41077
411,889.61847,419.58484,1116.4299,630.32214,885.5823,612.3755
412,889.4953,419.50797,1095.7292,654.3998,866.55804,673.3923
413,889.3737,419.50827,1094.2217,653.58044,866.46893,673.102
414,889.30316,419.38904,1071.7185,676.942,847.3641,738.63477
415,889.17206,419.41336,1069.7965,676.0035,847.333,738.5539
416,889.2213,419.52213,1040.8241,695.3208,834.2833,804.13153
417,888.95715,418.95334,1023.8925,703.56616,832.4435,830.2294
418,888.8629,418.98666,1021.27734,702.64246,832.8653,831.6809
419,888.9586,419.07468,984.4268,719.25085,833.4385,892.7475
420,888.7778,419.25702,980.59845,718.29816,833.7299,893.46967
421,888.97034,419.5667,938.63,726.9689,847.85547,940.3238
422,888.8688,419.1648,909.9222,730.11774,860.7083,954.24506
423,888.6868,419.15958,907.05365,729.65796,861.9102,954.5466
424,888.79156,418.95175,867.7071,731.81384,889.0798,967.76135
425,888.9938,418.87906,866.3831,732.28906,888.79376,967.9718
426,889.6705,418.84344,821.56696,728.557,915.5077,943.2916
