t,point_0_x,point_0_y,x1,y1,x2,y2
5135,885.9279,489.34525,760.3705,770.3225,857.76337,987.0969
5136,885.88257,489.45285,758.5875,769.64075,856.8869,986.8153
5137,885.9667,489.38153,754.46716,768.0318,820.7751,996.19336
5138,885.9718,489.3048,755.03125,767.3195,820.54535,996.665
5139,885.7671,489.40756,751.52155,766.95636,785.5085,1002.5489
5140,885.78253,489.42938,752.0661,766.695,785.224,1002.81067
5141,886.1141,489.67996,748.97144,765.08044,745.8173,1003.9904
5142,885.99567,489.59854,750.0893,764.85315,745.4287,1004.3304
5143,886.5034,489.56845,748.8389,765.19366,725.87286,1001.19525
5144,886.35065,489.80103,747.058,765.9643,687.51263,995.27
5145,886.3831,489.81433,747.8325,765.92773,687.5268,995.04877
5146,886.3395,489.31195,747.62463,765.837,651.4066,982.63885
5147,886.2587,489.30704,749.2909,766.26306,651.43463,982.6601
5148,886.29565,489.56845,750.0912,766.0548,618.237,963.26056
5149,886.3224,489.57013,751.6071,766.8385,618.1948,963.5639
5150,886.343,489.51324,754.42426,767.409,588.7407,939.88434
5151,886.2773,489.55624,756.1848,768.76526,589.4749,940.22406
5152,886.0072,489.5235,757.197,770.31683,577.14813,929.1691
5153,886.2824,489.39206,760.01624,771.66907,556.4219,899.4946
5154,886.3932,489.30878,761.0499,772.01605,556.83795,899.8761
5155,886.48834,489.3068,761.66595,771.6168,547.4624,886.2303
5156,886.15686,489.00183,763.4263,772.69147,542.81506,872.22833
5157,886.1407,489.04926,766.95166,774.98615,537.2217,857.6508
5158,886.5695,489.0526,768.7517,775.1872,534.7738,842.4135
5159,886.3726,489.40424,769.7581,778.17126,532.7679,828.86066
5160,886.2801,489.38257,771.7034,779.2678,533.904,816.197
5161,886.3891,489.3472,774.9214,779.18134,534.29095,802.2522
5162,886.2317,489.45096,777.67,780.23596,534.2654,787.27856
5163,886.1001,489.20413,781.9484,781.09094,539.67395,761.45
5164,886.04,489.26178,783.2713,782.0164,540.37,761.2673
5165,886.2138,489.36633,789.04193,782.9858,548.9684,742.17804
5166,886.23505,489.3012,789.79694,783.9942,549.59644,741.81036
5167,885.8805,489.43335,791.94086,785.05865,556.2939,731.2253
5168,885.4549,489.2859,795.97046,786.68463,567.9642,715.8527
5169,885.62506,489.27155,795.8393,787.4936,568.1637,715.4968
5170,885.9148,489.31348,800.40784,787.4922,579.3377,702.57697
5171,885.9723,489.3361,800.86664,789.7797,580.0351,701.92395
5172,885.7641,489.17468,805.80286,790.1119,593.2186,690.55756
5173,885.6946,489.22562,806.44653,791.5015,593.9101,689.9999
5174,885.67303,489.4731,809.5444,793.65686,600.2957,684.432
5175,885.6273,489.2176,817.2708,795.082,612.2673,675.00006
5176,885.55096,489.35666,817.1986,796.5237,612.0869,674.94226
5177,886.3661,489.06537,827.47925,796.2446,625.4468,672.12305
5178,886.36224,489.10388,827.4746,797.035,626.1001,671.7013
5179,886.12537,488.92563,836.355,795.4061,638.2835,667.9808
5180,885.8816,488.97025,836.3727,796.1322,639.20056,667.75824
5181,885.644,489.34708,844.8711,796.72644,650.62854,666.86554
5182,885.4292,489.27786,845.1419,797.58527,651.3885,666.75696
5183,885.5833,489.39722,856.92194,801.0961,663.14667,667.4716
5184,885.41876,489.44788,855.8466,801.7375,663.03076,667.99304
5185,886.0949,489.48785,861.09186,801.21655,667.5439,669.06854
5186,886.5898,489.2043,873.2537,802.2515,676.7815,671.8397
5187,886.3222,489.015,875.10443,800.9761,677.2884,672.24493
5188,886.28546,489.2643,883.35004,801.9047,683.82745,676.1173
5189,885.964,489.09964,884.91705,801.06396,684.1823,676.9361
5190,886.30383,489.1426,897.4646,802.9193,692.0121,682.6356
5191,885.9858,489.01947,899.9614,800.95667,692.4353,683.33777
5192,886.1895,489.30524,908.23926,805.095,697.041,693.09296
5193,886.2915,489.22614,909.7088,802.53656,697.2285,693.37354
5194,886.30835,489.31982,915.7352,801.9629,699.5759,698.1768
5195,886.6834,489.95062,926.61127,803.4515,705.5779,708.9046
5196,886.3773,489.85016,929.87604,800.73047,705.72565,710.01337
5197,886.64105,490.02124,939.6686,798.8516,711.45667,724.27325
5198,886.34216,490.06415,941.88635,796.8966,711.6339,725.2448
5199,886.6044,489.75656,948.91406,798.7874,715.50055,739.7148
5200,886.5222,489.81738,948.9667,798.8274,715.18036,739.8213
5201,886.6267,489.67743,953.8795,795.7403,717.5182,749.0536
5202,886.163,490.04913,962.46027,794.88855,725.5656,768.789
5203,885.9385,489.9409,963.52997,794.31525,725.8113,769.1801
5204,886.1737,489.74332,972.21936,794.2108,730.80914,792.2987
5205,886.04315,489.69614,973.51184,793.62445,730.88885,792.6787
5206,886.30524,489.54254,980.90826,793.1005,742.90436,815.87756
5207,886.20636,489.5188,980.7856,791.85406,743.30347,816.49384
5208,886.5771,490.1554,980.5778,789.4508,745.884,829.237
5209,886.7603,490.17282,988.4318,787.7861,760.0956,856.4545
5210,886.6173,490.12256,988.35736,787.3146,759.8805,856.53406
5211,886.6421,489.86554,993.58746,786.897,777.24976,884.675
5212,886.48224,489.88455,993.2817,786.08765,777.8025,884.89185
5213,886.2944,490.0245,996.124,785.3767,798.2348,915.75775
5214,886.1118,489.9964,995.67926,784.7167,799.29706,915.8391
5215,886.52106,490.00748,997.8368,784.88226,823.8582,943.2166
5216,886.4695,490.09045,995.74274,784.8509,823.98206,943.21423
5217,886.43085,490.0896,996.504,784.64874,839.0564,957.99646
5218,886.2181,490.12137,995.79407,783.89404,855.3351,971.50385
5219,885.96924,490.0645,994.76434,783.74164,872.6478,982.92786
5220,885.7457,489.8428,994.01434,783.4951,892.4696,991.68085
5221,886.2037,489.89627,993.02795,784.3304,912.4505,1003.33966
5222,886.27295,489.74396,990.4641,785.42346,930.2114,1011.2439
5223,886.31696,489.81412,988.6034,785.5194,950.90295,1018.2236
5224,886.45483,489.76215,984.8691,788.8337,971.5984,1021.5431
5225,886.5144,489.87048,983.6873,788.74866,995.85754,1023.475
5226,887.088,489.71213,980.1306,789.5078,1017.22144,1022.1481
5227,886.17224,489.55118,976.4235,791.0537,1037.6299,1019.2949
5228,886.1297,489.61285,968.8692,792.402,1075.6731,1004.2522
5229,886.1303,489.51743,966.854,793.03345,1077.0061,1004.1444
5230,886.4797,489.7164,964.7682,792.92334,1094.9021,991.975
5231,886.00604,490.109,958.23254,795.6229,1123.5638,964.5375
5232,885.7666,490.0673,955.2095,796.7328,1122.9282,964.3807
5233,887.16486,489.81665,948.9919,796.3587,1147.9568,933.8831
5234,887.4032,489.69217,947.51904,797.24677,1148.6787,933.8675
5235,887.0152,489.3917,942.78345,798.7577,1160.0742,896.69354
5236,887.2467,489.2495,941.71014,800.3762,1160.701,895.78314
5237,887.10925,489.42972,939.5758,802.5818,1165.6135,879.4852
5238,886.55634,489.91183,936.3066,800.7816,1169.5117,841.49115
5239,886.6908,489.8559,936.2951,802.0192,1169.6968,840.88727
5240,886.49774,489.99683,931.61035,805.1494,1164.6714,804.9749
5241,886.64136,489.97455,932.20404,804.7843,1165.1919,804.3715
5242,886.3846,489.64096,922.8576,802.4712,1157.7214,771.7658
5243,886.73676,489.73425,923.24384,803.2764,1156.7585,770.7075
5244,886.07196,489.5232,917.08514,803.1434,1146.3646,740.1694
5245,886.3675,489.57465,916.8718,804.1714,1145.8652,739.49304
5246,885.87555,489.32196,911.78534,805.7869,1134.5303,716.4006
5247,885.98224,489.34845,912.25977,806.4083,1134.2811,715.78595
5248,886.3634,489.07855,908.74976,805.67053,1117.9012,689.39075
5249,886.4425,489.05527,909.4971,805.9809,1118.0635,689.37286
5250,885.8784,489.03677,903.0548,801.07745,1102.6829,670.3011
5251,886.04266,489.1213,903.1996,801.42505,1101.9404,669.79675
5252,885.87823,489.34177,898.70593,801.19525,1091.2815,660.57056
5253,885.8495,489.28543,893.4729,799.92206,1074.8763,646.6044
5254,885.9691,489.3286,894.00916,800.71765,1073.9554,646.2447
5255,886.12305,489.25473,888.02655,801.53424,1058.395,632.819
5256,886.2521,489.37457,889.38525,801.83936,1058.0919,633.031
5257,886.18097,489.41626,888.2675,802.4476,1048.1995,626.8611
5258,886.24786,489.22906,883.6487,801.69495,1032.0682,617.4311
5259,886.4847,489.22446,885.2268,802.36346,1031.2538,617.0848
5260,886.45276,489.00943,878.9381,802.654,1015.949,609.99866
5261,886.5464,489.02573,880.2595,803.1968,1015.0613,609.1522
5262,886.34064,488.85895,871.4034,802.03577,999.487,601.20026
5263,886.54034,488.89075,872.5116,802.5459,998.6561,600.6777
5264,886.7563,488.98807,865.6215,800.93665,985.3732,594.63135
5265,886.8603,489.1288,867.0958,801.5474,985.0897,594.49835
5266,887.026,489.2839,865.1156,801.7124,979.7843,591.93896
5267,886.0046,489.26324,858.65265,800.28424,967.67847,588.7538
5268,886.3563,489.45538,859.979,801.1974,966.4926,588.53705
5269,886.0377,489.26703,855.1751,799.5835,954.3938,583.48175
5270,886.3677,489.39548,856.43317,800.1782,953.2935,583.2373
5271,885.97125,489.11765,850.4226,798.78986,940.57623,579.4089
5272,885.9738,489.1634,850.1106,799.6947,938.7622,579.48157
5273,885.9021,489.12903,844.5188,798.6801,928.33795,576.78424
5274,886.15546,489.21045,845.86365,799.0796,927.82623,576.6277
5275,886.16754,488.98447,845.34174,798.5736,923.7513,575.4972
5276,886.3953,488.75775,843.2771,797.18286,918.1997,572.7142
5277,886.1908,489.01132,840.6741,796.4052,912.8411,571.34534
5278,886.3518,488.9159,839.8364,796.8743,909.36957,570.00085
5279,886.38495,488.90442,838.6805,796.6595,906.4067,568.8512
5280,886.2996,489.10587,836.073,797.2457,900.5698,569.49524
5281,886.9375,489.17804,835.0049,796.26227,895.71594,568.7577
5282,887.02985,489.55023,834.297,796.37555,892.8987,568.6385
5283,887.0282,489.3531,833.84796,795.5232,889.42676,567.82086
5284,886.3945,489.00952,832.306,795.1561,884.96014,566.60626
5285,886.58026,489.14035,831.32196,794.1667,881.67566,565.20276
5286,886.8006,489.30396,829.99774,794.71985,878.6118,566.0302
5287,886.23517,488.93,827.73596,793.1635,874.3154,562.8453
5288,886.2992,489.14352,827.7604,794.0374,872.8413,562.65704
5289,886.5572,488.84073,827.2932,793.7774,869.7901,561.73425
5290,886.03705,488.90213,824.4365,793.0943,864.73376,560.7993
5291,886.22864,488.96408,825.7124,793.0826,864.26373,560.70667
5292,885.7913,489.02048,825.24976,793.35004,859.0424,559.867
5293,885.99023,489.10052,826.1991,793.4271,858.2144,559.73376
5294,885.8155,489.1709,824.1303,793.32574,853.1274,559.0243
5295,885.94403,489.15424,824.5515,793.47845,852.5077,558.9344
5296,886.2089,489.03305,823.3244,794.2458,848.63416,559.0933
5297,886.3467,489.06824,823.84265,794.2304,849.00824,559.0082
5298,886.2923,489.171,823.0507,793.6905,845.41437,557.90845
5299,886.48834,489.20404,823.7962,793.6225,844.95667,557.796
5300,886.8669,489.15503,824.3344,793.81384,843.60297,558.6194
5301,886.62177,489.18677,824.3005,793.84766,839.6459,558.4428
5302,886.7798,489.1613,825.4565,793.773,838.999,558.442
5303,886.6594,488.9055,827.0995,793.2852,835.3435,557.9949
5304,886.4629,488.99774,827.8486,793.3366,834.3634,558.09235
5305,885.90564,488.90424,827.036,793.19476,830.9932,558.10724
5306,886.11237,488.8917,827.9083,793.2175,830.8028,558.13855
5307,886.50146,488.83932,829.6168,793.6295,829.7124,558.6883
5308,886.82184,489.2826,830.5121,794.47064,824.92773,559.54425
5309,886.93726,489.23947,832.89417,794.423,824.25836,559.5901
5310,886.5667,489.07434,835.569,795.2204,821.70795,560.175
5311,886.50433,488.99414,837.3059,795.2471,821.2614,560.2946
5312,886.26074,489.23203,837.53937,795.65405,819.3068,561.08124
5313,886.0974,489.37033,840.5286,795.91327,817.0173,562.68036
5314,886.1671,489.29138,842.82355,795.327,816.71265,562.99304
5315,885.8271,489.47006,844.5435,795.5181,813.3826,565.9456
5316,885.84186,489.36823,846.485,795.0626,812.68756,566.329
5317,886.0603,489.5386,849.1139,794.5513,808.41504,568.6766
5318,885.9841,489.43997,851.3722,794.3843,807.7713,568.83777
5319,885.8469,489.2944,853.22156,794.67865,805.59155,569.1062
5320,885.72626,489.34756,857.51135,797.1212,802.37616,571.1696
5321,885.7274,489.26483,859.3285,797.0344,802.52374,571.53656
5322,886.13055,489.2862,861.46875,798.3689,794.97516,576.4598
5323,886.19794,489.17813,863.8811,797.98083,794.0647,576.843
5324,886.2635,489.278,866.5364,799.2903,789.6135,580.26825
5325,886.2793,489.1807,869.26514,798.74615,788.9805,580.5042
5326,886.1865,489.1979,873.5784,800.4214,786.84436,582.7862
5327,886.34283,489.3392,877.0293,801.1526,779.2952,588.5879
5328,886.3182,489.36172,879.53796,801.8561,777.94464,588.9397
5329,886.20667,489.25845,888.5955,799.6389,772.5695,595.83484
5330,886.1489,489.1769,892.2341,798.5709,772.2183,596.3891
5331,885.96716,489.48227,892.0258,801.0475,763.3331,605.078
5332,885.7897,489.38248,894.3868,800.4037,762.43085,605.7005
5333,885.9832,489.55386,898.8209,801.2872,756.2637,615.8002
5334,885.69086,489.48853,903.3649,800.1727,755.8622,616.4973
5335,885.79175,489.21887,907.9435,802.266,747.1736,629.9657
5336,885.71655,489.23798,911.6877,802.9298,746.1896,630.211
5337,885.8318,489.32462,916.57336,802.297,743.4673,637.4902
5338,886.1942,489.6786,919.8888,802.58777,738.74005,645.2276
5339,886.29846,489.96127,922.65515,802.35004,732.79175,654.14856
5340,886.66815,489.85544,925.9477,801.62854,729.3055,662.5358
5341,886.48096,489.84702,929.9774,802.00385,726.14514,672.4985
5342,886.5221,489.70566,933.2044,801.764,723.24677,683.3799
5343,886.3311,489.9049,936.00415,802.34863,719.9286,695.2379
5344,886.40686,490.1234,937.589,801.56647,717.04956,705.34814
5345,886.5585,489.93423,939.7546,800.00336,713.21545,718.1602
5346,886.9094,489.9902,941.8875,800.826,709.7214,731.0631
5347,886.23004,490.02673,942.72015,800.7589,707.87994,745.9572
5348,886.78735,490.00397,945.8706,801.3442,707.6319,775.1391
5349,886.6525,490.02963,945.9367,800.10657,707.4491,775.39465
5350,887.3536,489.68954,947.0381,799.9032,707.78394,806.2497
5351,887.12,489.7329,946.58453,798.6724,707.57794,806.51764
5352,887.10724,489.61188,948.37756,800.94196,711.21185,824.19446
5353,887.40015,489.70416,949.5878,800.0271,717.7721,861.2475
5354,887.2395,489.7439,948.7395,799.05927,717.67255,861.2321
5355,887.1962,489.5735,950.0038,799.51764,733.6976,896.2607
5356,887.10345,489.59146,949.2962,798.7169,734.16846,896.27606
5357,886.70966,489.31827,949.4153,798.4286,744.13275,913.75775
5358,886.6332,489.7346,948.2339,800.2753,767.1772,950.27026
5359,886.52985,489.7249,946.43634,799.8138,768.2003,950.3044
5360,886.2505,489.76868,940.8332,799.5055,795.2981,982.9856
5361,886.37335,489.72845,940.1074,799.04346,795.2519,983.1412
5362,886.53455,489.9666,938.18207,800.8333,831.87964,1009.8847
5363,886.478,489.98822,937.3548,800.53033,832.6749,1009.9754
5364,886.20026,490.00232,934.40814,801.3997,872.9647,1030.0227
5365,886.1513,489.9351,932.99615,801.1481,874.2476,1030.2758
5366,886.1821,489.879,923.0171,802.8728,916.5229,1034.445
5367,886.0765,489.82828,919.8535,803.09796,917.694,1034.5038
5368,886.15015,489.6015,914.4402,804.10114,940.40186,1035.2158
5369,886.3314,489.75098,909.60504,803.6044,988.61523,1023.38293
5370,886.35547,489.77383,907.9291,803.7666,988.08746,1023.5933
5371,885.9899,489.39233,898.307,802.0842,1024.0889,1003.8169
5372,885.9727,489.3334,895.1483,802.26135,1025.7788,1004.02625
5373,886.25665,489.71774,892.0075,801.1257,1057.7487,973.9046
5374,886.38794,489.6445,889.87286,801.8276,1059.6605,973.57776
5375,886.1604,489.55765,882.6285,802.2426,1071.6224,955.7762
5376,886.00116,489.36765,872.38885,799.37354,1090.0852,918.52374
5377,886.18616,489.2662,872.6531,800.1307,1090.8176,918.64026
5378,886.26447,489.39594,871.16095,800.325,1103.1676,881.1973
5379,886.3793,489.2841,871.27856,802.9993,1103.3022,880.6953
5380,885.80804,489.5675,868.66455,800.30505,1109.2672,840.92505
5381,885.994,489.42172,869.60474,802.3329,1109.1274,840.5305
5382,886.4108,489.32758,869.0992,800.1153,1108.9407,821.98395
5383,886.1621,488.98364,868.25116,798.7569,1108.6608,784.5709
5384,886.3047,488.99783,867.74207,799.45416,1107.2548,783.93176
5385,886.2403,489.2337,867.84314,798.1261,1102.5583,752.6562
5386,886.34247,489.1848,868.751,799.7452,1102.2686,752.0245
5387,886.28436,489.20984,867.0037,802.3414,1093.8911,722.7093
5388,886.3135,489.20154,868.2678,803.26904,1093.4076,722.3058
5389,885.82526,488.85037,866.9463,802.6349,1082.1394,697.1549
5390,885.86224,488.88586,867.8301,803.1306,1081.7003,696.4364
5391,886.02844,488.7283,867.3014,803.2364,1078.0494,683.67444
5392,885.7266,488.83884,867.17316,802.7017,1062.9484,660.83167
5393,885.89185,488.88263,868.75995,803.24884,1062.5942,660.6102
5394,886.08527,488.87457,867.55225,800.3213,1048.0746,642.3195
5395,886.3656,488.99185,869.5008,801.6043,1047.1753,641.7968
5396,886.23236,488.8799,868.1087,800.98755,1032.9355,628.2041
5397,886.28845,488.93274,869.7078,801.75433,1032.0321,627.72076
5398,886.3018,489.0235,869.7032,801.30884,1026.2736,620.9347
5399,886.187,489.02014,869.1897,800.4999,1018.18896,614.1138
5400,886.1693,489.10934,868.241,800.314,1011.77716,608.2143
5401,886.28735,489.1752,869.0929,800.03314,1004.59344,603.32007
5402,886.2396,489.14627,869.21326,799.6244,997.7569,599.5083
5403,886.18854,489.0452,869.083,798.8906,991.01196,594.12366
5404,886.25275,489.19604,871.4161,798.7131,985.18726,590.9393
5405,886.3447,489.21182,872.302,798.5917,978.49384,586.7644
5406,886.1276,489.40436,873.85535,798.90186,971.59186,583.54834
5407,886.0303,489.40485,874.5038,799.61676,965.59827,580.65814
5408,886.6886,489.3405,874.39233,801.201,957.4294,579.7479
5409,886.2961,489.32242,874.4204,799.742,951.2227,576.0873
5410,885.8171,489.3664,871.1581,799.06506,939.03174,571.9851
5411,885.9082,489.45386,874.2274,799.82086,938.3647,571.94495
5412,885.8859,489.38446,870.775,798.54517,926.2086,569.5668
5413,885.97516,489.42972,874.65466,799.15076,925.20953,569.5468
5414,886.27386,489.2565,875.07776,799.6608,919.75085,567.4502
5415,886.0816,489.20126,874.88025,799.6258,909.2236,568.23694
5416,885.9198,489.23422,877.31537,800.2072,907.57294,568.3417
5417,885.9272,489.1691,877.5921,800.24713,898.1486,566.3515
5418,886.1724,489.24902,879.66064,800.44775,897.66077,566.1918
5419,886.20514,489.81635,880.2043,801.0277,891.835,566.00244
5420,886.2204,489.46558,879.2743,799.8449,881.1878,565.06805
5421,886.45013,489.43256,881.88776,799.7767,880.32117,565.23035
5422,886.4458,489.52206,881.66876,800.58765,870.6199,566.63763
5423,886.71,489.38205,884.133,800.32355,869.5186,566.70483
5424,886.33685,489.3882,883.2206,800.3808,860.0135,567.4984
5425,886.57733,489.36688,884.74164,799.899,860.0592,567.703
5426,886.39746,489.4496,882.7424,798.87573,847.7453,569.63794
5427,886.51373,489.4324,885.47,798.6182,846.7071,569.7464
5428,886.315,489.55243,886.15466,799.3224,839.5524,570.27594
5429,885.83453,489.43887,884.0383,797.75195,829.4962,572.90155
5430,885.80634,489.40668,886.64496,796.87756,828.67834,573.15375
5431,885.8995,489.47223,884.61487,797.558,817.2198,578.3005
5432,885.73486,489.55386,885.7856,798.4189,816.1361,578.3536
5433,886.08405,489.56006,885.06604,799.41125,803.80743,582.9703
5434,886.13495,489.5063,888.0947,799.1019,803.23737,583.2622
5435,885.85077,489.53033,885.3665,799.78973,790.5506,589.5154
5436,885.8565,489.47247,887.93396,799.59467,789.6521,589.80383
5437,885.7146,489.4486,889.72754,801.04944,783.4503,593.28784
5438,885.6107,489.46133,889.9612,801.73804,771.6076,601.9263
5439,885.33966,489.38116,892.8859,800.54736,770.8497,602.3903
5440,885.4006,489.41132,892.61835,802.8974,755.59265,613.2232
5441,885.4068,489.40894,895.205,801.71686,756.1018,613.5095
5442,885.5897,489.42078,895.26105,802.3756,748.3787,619.9921
5443,885.97516,489.29556,895.673,802.59796,733.35925,633.96234
5444,885.8168,489.19675,897.7185,801.2132,732.92914,634.6691
5445,885.6627,489.44492,898.1713,801.5652,721.0382,650.45685
5446,885.4604,489.37863,899.9223,799.55164,720.1244,651.14777
5447,885.6007,489.24588,898.1962,800.7788,704.2852,669.972
5448,885.4675,489.41037,899.13196,800.009,703.3905,670.06964
5449,885.52893,489.41275,900.26996,800.96344,696.3154,692.40405
5450,885.49066,489.33154,901.14667,799.5874,696.1119,693.03046
5451,885.53284,489.15292,901.16846,800.76935,688.51465,705.8354
5452,885.58575,489.05127,900.5418,801.6124,677.69836,731.13385
5453,885.4708,489.0592,901.32697,800.6219,676.998,731.46936
5454,885.71704,489.19037,903.02704,802.0878,669.635,760.3867
5455,885.5478,489.2199,903.2416,800.99036,669.0734,760.7115
5456,885.2655,489.47763,903.70544,803.7793,663.1255,791.0886
5457,885.2314,489.52722,904.04193,802.5937,663.3004,790.91693
5458,885.4572,489.28622,902.5908,801.50183,662.6306,808.67957
5459,885.7117,489.1952,901.28894,803.23956,665.1278,843.09607
5460,885.7135,489.2301,900.52563,801.615,665.30865,843.33
5461,885.81586,489.17487,896.8604,803.04395,667.736,862.6983
5462,885.83044,489.5424,893.1427,802.88965,671.80786,881.37415
5463,885.79974,489.39642,891.59143,802.574,679.6767,900.26746
5464,885.6033,489.53668,888.0552,802.121,686.85284,917.9548
5465,886.0575,489.5452,886.4555,800.55457,697.4957,936.58307
5466,886.99036,489.4362,883.2672,798.881,709.39105,952.8213
5467,886.67444,489.45157,879.8416,799.5408,721.0459,970.52936
5468,886.5433,489.399,877.5042,800.99054,734.6196,986.1866
5469,886.157,489.37085,871.9354,801.9091,751.6766,1001.0166
5470,886.0082,489.48715,864.3354,801.24347,788.457,1021.27356
5471,885.9105,489.45328,862.7824,800.1374,789.6088,1021.4572
5472,885.7498,489.6598,857.72314,799.3908,831.4178,1034.1698
5473,885.797,489.58447,857.58484,798.6252,831.19293,1034.3546
5474,885.95306,489.43967,852.7222,799.869,852.8739,1034.1735
5475,886.4633,489.4559,848.59076,800.2935,897.013,1030.9716
5476,886.5735,489.4115,847.127,800.54315,897.3154,1031.3304
5477,887.0546,489.3275,843.111,799.2781,938.66315,1012.65283
5478,887.03723,489.28995,841.26874,799.9353,939.7844,1012.4529
5479,887.1602,488.76303,836.87115,798.0228,972.84705,990.4176
5480,887.1793,489.03793,834.3269,798.8685,974.18585,990.1666
5481,887.348,488.96503,832.175,796.0031,1008.35547,960.5987
5482,887.32983,488.98163,832.15564,796.5442,1008.9352,960.2435
5483,887.04285,488.8516,830.35565,796.09717,1031.2928,926.6317
5484,887.04474,488.8532,830.32385,796.8259,1032.5836,925.4861
5485,887.2232,489.03836,830.1613,794.90985,1040.0956,908.6824
5486,887.3415,488.85214,829.8376,796.5316,1040.7783,908.1528
5487,886.9886,488.73093,829.5472,793.8467,1054.9108,872.415
5488,886.9159,488.7685,828.6872,795.76404,1054.6191,871.97864
5489,887.0524,488.88223,829.7677,794.5423,1065.1393,839.31696
5490,886.565,488.90134,829.32513,795.55597,1067.7334,821.44214
5491,886.65674,488.7083,830.9181,797.25476,1067.8717,820.8728
5492,886.5619,488.98608,833.7795,796.1662,1073.1632,792.2394
5493,886.5824,488.8476,834.95575,798.1579,1072.9396,791.7049
5494,886.92236,488.79364,835.4694,797.19244,1072.4637,761.49854
5495,886.8933,488.73843,836.54614,798.49365,1072.2761,760.9698
5496,886.44055,488.98373,838.79346,797.7576,1069.1299,736.091
5497,886.5923,488.8131,841.292,798.86273,1069.3029,736.18494
5498,886.83875,489.37222,844.3555,796.22424,1066.4463,713.1424
5499,886.13116,489.00418,847.0745,797.0076,1062.9999,691.9518
5500,886.14856,488.95724,849.0178,798.3466,1062.5757,691.63513
5501,886.79865,489.16083,851.2315,798.6235,1060.2518,684.3841
5502,886.62897,489.24557,856.2538,797.5143,1056.3195,666.9866
5503,886.7363,489.15585,857.4117,797.94556,1056.2798,666.76196
5504,886.71844,489.23654,855.63727,799.2374,1053.9541,659.84265
5505,886.7005,489.04443,860.8392,800.1624,1048.2772,647.3675
5506,886.8529,489.0625,862.18286,801.01154,1048.1445,647.2112
5507,886.87744,489.0924,864.247,802.5189,1047.8269,646.8855
5508,886.31464,489.18594,868.8458,801.2556,1043.685,631.4009
5509,886.3849,489.21747,870.95886,802.2164,1043.25,630.94403
5510,886.4797,489.15323,875.1969,802.37225,1041.5543,626.904
5511,885.94775,489.35376,878.6994,801.5378,1039.5255,619.7919
5512,885.9541,489.56213,880.68994,802.42426,1039.5516,619.2438
5513,885.6178,489.13058,888.0444,800.06964,1037.5333,614.24994
5514,885.69434,489.36124,890.4253,800.7276,1037.1283,613.6668
5515,886.0923,489.2983,894.2002,799.7146,1036.1804,609.2422
5516,886.14716,489.4626,896.194,800.40283,1036.0841,608.6452
5517,886.41565,489.15955,901.6024,798.7365,1036.7181,604.89905
5518,886.33936,489.19812,903.3667,799.15375,1036.8215,604.4327
5519,886.4823,489.26987,906.53503,802.137,1038.0125,602.06177
5520,886.3872,489.4481,907.7761,803.4821,1038.202,601.7929
5521,886.28015,489.34836,911.20746,804.5918,1039.3011,601.4748
5522,886.23914,489.27063,912.8798,805.1029,1041.2145,600.57465
5523,886.1987,489.38403,916.1517,804.82227,1042.8707,600.01215
5524,885.7964,489.47552,918.2564,803.67126,1043.7812,599.7682
5525,885.7832,489.6219,922.4276,803.6458,1045.9427,599.9042
5526,885.6978,489.66766,925.72205,803.8821,1049.535,600.2643
5527,886.1661,489.72806,929.1675,803.7801,1052.6322,600.4032
5528,886.0507,489.68726,927.53204,802.52246,1054.4891,600.5616
5529,886.17865,489.77872,930.17194,801.87134,1057.0684,601.4844
5530,886.47174,489.74722,932.88306,801.5651,1060.4784,602.22394
5531,886.025,489.82693,934.72595,800.4311,1063.6421,602.71515
5532,886.2394,489.9924,938.13696,800.19653,1071.7833,605.28455
5533,886.21387,489.91006,937.2166,799.30963,1072.4906,605.7582
5534,886.29834,489.87195,936.5652,800.6034,1076.1841,609.7225
5535,886.4738,489.76886,937.8384,798.8581,1085.0443,613.0618
5536,886.3095,489.79178,936.14557,799.4354,1085.998,613.2154
5537,886.52704,489.8002,937.5164,800.4451,1093.4974,618.648
5538,886.4183,489.57782,936.70795,799.6927,1094.451,619.4416
5539,886.3231,489.6621,940.4899,802.27216,1105.37,627.97363
5540,886.41394,489.5894,939.8393,801.7213,1105.9268,628.42786
5541,886.28687,489.55685,939.4089,801.2571,1106.4829,628.65094
5542,886.2164,489.88184,940.8858,802.2263,1115.7935,638.282
5543,886.1909,489.7683,939.7698,800.8786,1116.8829,639.08044
5544,885.8759,489.7596,939.23285,803.673,1125.9319,651.3363
5545,886.1465,489.79,939.886,801.00696,1130.937,658.8714
5546,886.0964,489.71793,938.4254,799.40094,1131.3622,659.475
5547,886.30383,489.766,937.04956,799.8463,1139.7198,673.4096
5548,886.17737,489.67682,935.92285,798.7726,1141.2405,674.40344
5549,886.06995,489.67218,936.2089,800.00946,1148.9083,695.6398
5550,885.89294,489.61987,935.6355,798.5578,1149.9838,696.989
5551,885.93146,489.71173,935.6136,799.7936,1157.8937,719.36206
5552,885.9436,489.75894,933.7506,802.6683,1159.8235,731.0319
5553,885.9334,489.66083,933.82776,802.0074,1160.5343,731.85016
5554,885.8086,490.07318,935.50287,803.76385,1166.1764,758.5717
5555,885.7535,490.04343,935.2265,803.3025,1166.9534,759.45087
5556,885.7332,489.9756,935.03796,804.1865,1167.5372,789.7116
