t,x1,y1,x2,y2
0.0,0.05090676064615234,0.08762658151658374,0.04910266379601115,0.011815133738226617
0.016666666666666666,0.05090666746093603,0.08762483584686424,0.04908893450746992,0.011792030016921277
0.03333333333333333,0.05087781110560841,0.08758666407607624,0.049038521305428316,0.011709067218811016
0.05,0.05091884366253817,0.08760981128381587,0.04909253766916853,0.011720168684251369
0.06666666666666667,0.05091663827908471,0.08761241425752571,0.04909831515258184,0.011726203980096522
0.08333333333333333,0.05087476705520793,0.0876271126723169,0.04908017509713368,0.011744965270320273
0.1,0.05086874107788437,0.08762982125593861,0.04907666512065145,0.011745629991530185
0.11666666666666667,0.05084668724334986,0.08762127306542607,0.049106826069007826,0.011738852320128149
0.13333333333333333,0.05085084951634654,0.08763630073464833,0.04910971481071444,0.011765922625475822
0.15,0.050829385854848794,0.0876127590428262,0.049052902890483925,0.011732282762375968
0.16666666666666666,0.050823701556651876,0.08760747544105953,0.04904485790013968,0.011722103830577413
0.18333333333333332,0.050760459856493675,0.08759535515058718,0.04904330481320059,0.011702069009063662
0.2,0.050771331465067064,0.087644591112729,0.049018175866526764,0.011799842044224707
0.21666666666666667,0.0507542164469987,0.08763103576992495,0.04898798385643162,0.011823784432477134
0.23333333333333334,0.05072256453518086,0.08767002757061677,0.0490017752684504,0.011844810123458024
0.25,0.050695975686784266,0.087683399649162,0.04898046691564659,0.011832279818033751
0.26666666666666666,0.05062987630665822,0.08768064136675825,0.04899658795807393,0.011795338092101457
0.2833333333333333,0.05063978500132935,0.08765922740404261,0.048977422865246034,0.011729673576318362
0.3,0.050640561544798894,0.0876966102066656,0.048929432478829304,0.011780419138964932
0.31666666666666665,0.05067727652003812,0.08772160558786268,0.04898195787910806,0.011846816711783281
0.3333333333333333,0.050652396067274466,0.08770334749780719,0.048982423805189794,0.011826440211142918
0.35,0.05063590228398178,0.08769588025580424,0.048951393128147565,0.01184836979872233
0.36666666666666664,0.05062857171362946,0.08770165152686973,0.04893350156660966,0.011852488585284697
0.38333333333333336,0.0506218002545752,0.0876944793713852,0.04890042081480783,0.011869199800748883
0.4,0.05078866391530691,0.08766156014062507,0.04891402585639397,0.011841141732107976
0.4166666666666667,0.05078652065533099,0.0876236368637473,0.048879578388085765,0.011801249140991501
0.43333333333333335,0.05101420320059595,0.08748852761857145,0.04883345170599592,0.01165754821886881
0.45,0.05104585511241386,0.08748307007106762,0.048800464139410485,0.011627489774250389
0.4666666666666667,0.05128456457494607,0.08736674385933264,0.04864468951942358,0.011366030694234931
0.48333333333333334,0.05132752295968026,0.08735821741203725,0.04859694762691718,0.011313191570394508
0.5,0.051665288307185184,0.08731678726485112,0.0486245615126935,0.01114334287656594
0.5166666666666667,0.05219554324991623,0.08700677247477313,0.048549392104843415,0.010914551427226473
0.5333333333333333,0.05238206899129634,0.0869443166366061,0.04859530135476177,0.010894671914406623
0.55,0.05373151517089954,0.08662328735395636,0.048585641154000894,0.010476683414151896
0.5666666666666667,0.0538495497782675,0.0866347149676539,0.048513764290461545,0.010394525115076063
0.5833333333333334,0.05497003988131569,0.08567976529526533,0.048731444955839046,0.009630400128714871
0.6,0.055132492775140464,0.08564498236017833,0.04871311852995825,0.009542641398136814
0.6166666666666667,0.056178962754673524,0.08412605401526416,0.04868354775463871,0.00867320158643855
0.6333333333333333,0.05636036330915478,0.08406835372930452,0.048585734339217215,0.008529665291531388
0.65,0.058273486862417366,0.08262807370698391,0.04857079364286354,0.007256140213856786
0.6666666666666666,0.05832535996618174,0.08261165757803815,0.04854386311534037,0.007103422068965949
0.6833333333333333,0.059869190507076654,0.08162764343667214,0.048793879050788934,0.006148003364321773
0.7,0.062140424846745784,0.0795992373460976,0.04905339987830444,0.004811985174393593
0.7166666666666667,0.06248362599853744,0.07952810596428903,0.049047901950540235,0.004685483137033972
0.7333333333333333,0.06533773386643268,0.07682248252628875,0.04957880918978559,0.0024152489853535514
0.75,0.06557812066285908,0.07677670373567326,0.04949376214900314,0.0023198770226002573
0.7666666666666667,0.06710896739694354,0.07558434919378124,0.04924778423959616,0.0015335522115322857
0.7833333333333333,0.07046829444611231,0.07231420660900056,0.04993660935880433,-0.0003864453045225962
0.8,0.07021722241154525,0.07232285419707721,0.05009760235090642,-0.00041018579147294505
0.8166666666666667,0.07386800175569641,0.06784046823906303,0.050480376157905134,-0.003446849710532082
0.8333333333333334,0.0742102089318471,0.06765587143166123,0.0503626211061862,-0.0035916843861202793
0.85,0.07773344877656337,0.06347874781769154,0.050915613241704974,-0.006923559070554377
0.8666666666666667,0.07811038297667122,0.06338916265687315,0.05083482165913552,-0.00703487502382396
0.8833333333333333,0.07942193383496154,0.061087146134071985,0.05120731403059768,-0.008425086629403404
0.9,0.08343476880634451,0.05560733978823392,0.05174580033410561,-0.011926440372974571
0.9166666666666666,0.0837825981572145,0.05553440682557605,0.05164624746131246,-0.012090974403297703
0.9333333333333333,0.08774884052042589,0.04898993142745318,0.05230388659478447,-0.017113303460368705
0.95,0.08796841595186898,0.048919890312675816,0.05219927065856994,-0.01723257121876625
0.9666666666666667,0.09047783170451111,0.04210974075658488,0.05240048860239346,-0.022284008231248972
0.9833333333333333,0.09100479410293136,0.042022634322521214,0.05238483348604787,-0.022465098168342388
1.0,0.09384243924927269,0.03409984396477203,0.05316143907905125,-0.028014867974610846
1.0166666666666666,0.09426556225494793,0.034013156864181916,0.05307800724868536,-0.02813389655761976
1.0333333333333334,0.0959610051428331,0.025579739476437425,0.05341042997712001,-0.03560932332874902
1.05,0.09637307016950224,0.02525829086031416,0.053362874455046255,-0.03576963606877179
1.0666666666666667,0.097870680843091,0.020373403785001472,0.053432608058609686,-0.03943215053783449
1.0833333333333333,0.0981097941082274,0.02036468164875176,0.05333277563016743,-0.03948795605772849
1.1,0.09905540662193842,0.010390943696594594,0.05372899917005827,-0.04809184026790329
1.1166666666666667,0.09920322943679732,0.010229338788238517,0.053674734312407796,-0.04824012900884394
1.1333333333333333,0.09973429198473668,-0.00028438574940975046,0.05378267385467191,-0.05819665875771639
1.15,0.09967049117328042,-0.0006660226967690349,0.053668242409002566,-0.0584168864856739
1.1666666666666667,0.09923829813988114,-0.011241507289635645,0.05279357490666743,-0.06971105895341279
1.1833333333333333,0.09809491553535128,-0.016721285679908805,0.05242909646381082,-0.0750096946016366
1.2,0.09686502598831628,-0.023379493634578453,0.051772699799890014,-0.08215487607221977
1.2166666666666666,0.09509208406217241,-0.029253439277635154,0.05129835598696485,-0.08858457523937287
1.2333333333333334,0.0924637950352153,-0.03588151113333945,0.05027257312545999,-0.09543114157801068
1.25,0.08998093706923092,-0.042013322013234676,0.04938464226066536,-0.1024832745039014
1.2666666666666666,0.08707843501231483,-0.048254373922248905,0.04857582564454608,-0.11052404045171484
1.2833333333333334,0.08341827502305176,-0.053751736362846005,0.048009414837873944,-0.1177156405847324
1.3,0.07945150461028108,-0.05968465271697852,0.04725815562371581,-0.12496529510753171
1.3166666666666667,0.07456732574261263,-0.06470179446367309,0.046743089871248755,-0.13221250507148893
1.3333333333333333,0.06886376926763924,-0.06974591022432512,0.0459937875466339,-0.13898532152373894
1.35,0.06325364650291927,-0.07462922868182935,0.04628617169377976,-0.14674814703293967
1.3666666666666667,0.05726867067458974,-0.079195158292469,0.04642188043051407,-0.1523620469050955
1.3833333333333333,0.056809795607577526,-0.07912217563102908,0.046478164301185294,-0.15246777795773225
1.4,0.04257065968600886,-0.08740416704221603,0.04656724936800932,-0.1611108776131181
1.4166666666666667,0.03408751245447593,-0.09102372002037067,0.04716434917259712,-0.16376792981018648
1.4333333333333333,0.03342894146884048,-0.09138569178090769,0.047265796811456,-0.16374354634524338
1.45,0.01759157347707577,-0.09438077335026067,0.04677896617954082,-0.16393297946537339
1.4666666666666666,0.016688518651668666,-0.09448191658407945,0.0468659390481277,-0.16379169204035396
1.4833333333333334,0.00017447689290692685,-0.09701227726718165,0.043746129066699516,-0.15761709982763564
1.5,0.0002753933760326208,-0.09680134631764128,0.043837574825670876,-0.1575534387940039
1.5166666666666666,-0.01594720230009445,-0.09604861788323887,0.03799817294231254,-0.14754677539873884
1.5333333333333334,-0.01606557858658895,-0.0959219481124898,0.03793916806332407,-0.14740069204125164
