t,x1,y1,x2,y2
0.0,0.0857530119814849,0.052488685303488374,0.08411183395125021,-0.02237922177913446
0.016666666666666666,0.08573409538256727,0.052498326867206,0.08411726975553688,-0.02237905715191891
0.03333333333333333,0.08569620006125438,0.05256669064808918,0.08409720387228435,-0.0223777401341946
0.05,0.08568756489787323,0.052577316868926166,0.08409105364800569,-0.02237904783339728
0.06666666666666667,0.085705611768105,0.05258151330983549,0.08405446291972164,-0.022378271289927757
0.08333333333333333,0.08570266090292084,0.05266403192508118,0.08407123625866343,-0.022333862321992515
0.1,0.0857060155707092,0.052651815343218604,0.08409009073410352,-0.022318760104597168
0.11666666666666667,0.08570256771770451,0.052649476394288394,0.0840844374976453,-0.02230858738514639
0.13333333333333333,0.08569147867695964,0.052648547648298835,0.08411267261819731,-0.02229592351424536
0.15,0.0855828247147036,0.05261160281619267,0.08413398097100111,-0.022312718596404255
0.16666666666666666,0.08558201710949528,0.05260970805012703,0.08412354422677062,-0.022334514618506912
0.18333333333333332,0.08555800638541758,0.05260773562971443,0.0841395099605041,-0.022317849995650885
0.2,0.08553411990829494,0.05262674230767455,0.08411438101383026,-0.022336459083354604
0.21666666666666667,0.08557866244170693,0.05259116729824863,0.08416159485677745,-0.02236257268714782
0.23333333333333334,0.08561155682307606,0.05259436665734308,0.08418495328434078,-0.022353397049511902
0.25,0.0856098484274431,0.05258159096418243,0.08417566582444524,-0.02235736052738037
0.26666666666666666,0.08564122078361197,0.05260718273076413,0.08420231679631933,-0.022371378690092238
0.2833333333333333,0.0856114946995985,0.05262965900494609,0.08416597456194552,-0.022379398831045505
0.3,0.08568607393441176,0.05269934912207522,0.08415196571775527,-0.022394243236008967
0.31666666666666665,0.08612861052682515,0.05273577832931761,0.08416417298109626,-0.022423972426196294
0.3333333333333333,0.08617759488888284,0.052727022025155244,0.08413134072320469,-0.022461063248474713
0.35,0.08666243756951597,0.05242093343885918,0.08405567432753408,-0.02287944002046421
0.36666666666666664,0.08673975023734198,0.052381047060090453,0.08400168902553264,-0.022970879567087814
0.38333333333333336,0.08700945931517771,0.05189396482809119,0.08403874567989843,-0.023405268665418942
0.4,0.08728553604946353,0.04997721015756505,0.0843243894297288,-0.024703969282375574
0.4166666666666667,0.08725198937158003,0.04980831505911707,0.08430031658217353,-0.024805050392716816
0.43333333333333335,0.08769424640834432,0.04774710156004197,0.08424216900717542,-0.026342736921680855
0.45,0.08792152515100515,0.047621559330410686,0.08425611572788813,-0.026525777535969738
0.4666666666666667,0.08900766097096159,0.045004362450372246,0.0838230529658029,-0.02900633693328429
