t,x1,y1,x2,y2
0.0,0.08818318923849658,-0.047191919571939155,0.08658310588866922,-0.12031057551658646
0.016666666666666666,0.0881758276064055,-0.04720115112070488,0.08658804470513543,-0.12031605480730743
0.03333333333333333,0.08822151942415243,-0.04719556000772432,0.08657841556611331,-0.12034532738993468
0.05,0.08825090382903926,-0.04722334162689006,0.08659205166943816,-0.12039464100642347
0.06666666666666667,0.08809581256730557,-0.04722985527351246,0.08659000159467863,-0.12044123361459501
0.08333333333333333,0.08796181222620414,-0.047342600066765946,0.08671636074803987,-0.12064256027450428
0.1,0.08781336817656962,-0.04754913578026881,0.0867543181928303,-0.12086340923723742
0.11666666666666667,0.08758521970522293,-0.047858597671396476,0.0867079430168302,-0.12120530890217411
0.13333333333333333,0.08732100855515146,-0.048167602954964084,0.08670082987864937,-0.12191930645449049
0.15,0.08682886636590478,-0.049080286919393326,0.08659136831118501,-0.1227612038224116
0.16666666666666666,0.08615330460915609,-0.049862564385898145,0.08669971165605325,-0.1233532716253169
0.18333333333333332,0.08549072665921786,-0.05069472389871141,0.08683781214667373,-0.12406479355705238
0.2,0.08484871158035268,-0.05189260432393257,0.0868653017854949,-0.12497023703017175
0.21666666666666667,0.08407238554299833,-0.0533829558691682,0.0865911819407523,-0.12625987383175208
0.23333333333333334,0.08249836299200819,-0.05587773222432282,0.08668352849014829,-0.12849406704792488
0.25,0.082207873610928,-0.05608357836722472,0.08678127978209224,-0.12861348390266858
0.26666666666666666,0.08097217551874092,-0.05771144644239174,0.08672195186102047,-0.1301741809677216
0.2833333333333333,0.07891685132533872,-0.06112273978054118,0.086527815993639,-0.13316300359671016
0.3,0.07876961868351658,-0.061290789999694326,0.08656300894367791,-0.13322692865512153
0.31666666666666665,0.075440483644443,-0.06503182854439545,0.08638254024136006,-0.13667167548593817
0.3333333333333333,0.07522317571993092,-0.06520936191239844,0.08651843534852709,-0.1367210325888612
0.35,0.07313483289820444,-0.06678599364944615,0.08643748845726376,-0.13793678904475087
0.36666666666666664,0.0700360827756698,-0.07146561233019824,0.08596211960695879,-0.14100576338449003
0.38333333333333336,0.06983772251181412,-0.07156223297485052,0.08606129973888667,-0.1410837469858737
0.4,0.06496668275965001,-0.0747898582515877,0.08583150499538457,-0.1442674820257133
